"Plot Title: 20036649 Audubon 01"
"#","Date Time, GMT-07:00","High Range, mS/cm (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 uS)","Temp, °C (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 oC)"
1381,05/16/18 11:00:00 PM,30.6870,23.66
1382,05/16/18 11:15:00 PM,30.6192,23.52
1383,05/16/18 11:30:00 PM,30.5433,23.35
1384,05/16/18 11:45:00 PM,30.5097,23.09
1385,05/17/18 12:00:00 AM,30.5770,22.99
1386,05/17/18 12:15:00 AM,30.6785,22.87
1387,05/17/18 12:30:00 AM,30.8291,22.90
1388,05/17/18 12:45:00 AM,30.7778,22.86
1389,05/17/18 01:00:00 AM,30.7210,22.78
1390,05/17/18 01:15:00 AM,30.7153,22.73
1391,05/17/18 01:30:00 AM,30.7522,22.68
1392,05/17/18 01:45:00 AM,30.6785,22.68
1393,05/17/18 02:00:00 AM,30.7153,22.74
1394,05/17/18 02:15:00 AM,30.7153,22.80
1395,05/17/18 02:30:00 AM,30.7351,22.83
1396,05/17/18 02:45:00 AM,30.7522,22.84
1397,05/17/18 03:00:00 AM,30.7493,22.83
1398,05/17/18 03:15:00 AM,30.7295,22.78
1399,05/17/18 03:30:00 AM,30.7295,22.75
1400,05/17/18 03:45:00 AM,30.7351,22.75
1401,05/17/18 04:00:00 AM,30.7011,22.73
1402,05/17/18 04:15:00 AM,30.7238,22.71
1403,05/17/18 04:30:00 AM,30.6023,22.51
1404,05/17/18 04:45:00 AM,30.4901,22.34
1405,05/17/18 05:00:00 AM,30.4818,22.29
1406,05/17/18 05:15:00 AM,30.4901,22.24
1407,05/17/18 05:30:00 AM,30.4790,22.20
1408,05/17/18 05:45:00 AM,30.4734,22.16
1409,05/17/18 06:00:00 AM,30.4177,22.08
1410,05/17/18 06:15:00 AM,30.3428,21.90
1411,05/17/18 06:30:00 AM,30.3345,21.94
1412,05/17/18 06:45:00 AM,30.3290,21.88
1413,05/17/18 07:00:00 AM,30.3152,21.85
1414,05/17/18 07:15:00 AM,30.2683,21.79
1415,05/17/18 07:30:00 AM,30.2958,21.79
1416,05/17/18 07:45:00 AM,30.3069,21.77
1417,05/17/18 08:00:00 AM,30.2243,21.63
1418,05/17/18 08:15:00 AM,30.2380,21.65
1419,05/17/18 08:30:00 AM,29.9982,21.31
1420,05/17/18 08:45:00 AM,29.9846,21.28
1421,05/17/18 09:00:00 AM,29.4851,20.68
1422,05/17/18 09:15:00 AM,29.4486,20.76
1423,05/17/18 09:30:00 AM,29.4956,20.88
1424,05/17/18 09:45:00 AM,29.5611,21.03
1425,05/17/18 10:00:00 AM,29.6137,21.21
1426,05/17/18 10:15:00 AM,29.6798,21.40
1427,05/17/18 10:30:00 AM,29.7434,21.55
1428,05/17/18 10:45:00 AM,29.8047,21.69
1429,05/17/18 11:00:00 AM,29.8528,21.83
1430,05/17/18 11:15:00 AM,29.8662,21.99
1431,05/17/18 11:30:00 AM,29.8904,22.12
1432,05/17/18 11:45:00 AM,29.9927,22.35
1433,05/17/18 12:00:00 PM,30.1231,22.56
1434,05/17/18 12:15:00 PM,30.1504,22.73
1435,05/17/18 12:30:00 PM,30.1859,22.84
1436,05/17/18 12:45:00 PM,30.3234,23.17
1437,05/17/18 01:00:00 PM,30.3927,23.39
1438,05/17/18 01:15:00 PM,30.4483,23.56
1439,05/17/18 01:30:00 PM,30.4901,23.73
1440,05/17/18 01:45:00 PM,30.5629,23.91
1441,05/17/18 02:00:00 PM,30.6164,24.09
1442,05/17/18 02:15:00 PM,30.7039,24.31
1443,05/17/18 02:30:00 PM,30.7607,24.49
1444,05/17/18 02:45:00 PM,30.7522,24.52
1445,05/17/18 03:00:00 PM,30.8320,24.72
1446,05/17/18 03:15:00 PM,30.8921,24.86
1447,05/17/18 03:30:00 PM,30.8777,24.93
1448,05/17/18 03:45:00 PM,30.9409,25.13
1449,05/17/18 04:00:00 PM,30.9265,25.20
1450,05/17/18 04:15:00 PM,30.9726,25.28
1451,05/17/18 04:30:00 PM,31.0275,25.32
1452,05/17/18 04:45:00 PM,30.9899,25.36
1453,05/17/18 05:00:00 PM,31.0304,25.39
1454,05/17/18 05:15:00 PM,31.0217,25.47
1455,05/17/18 05:30:00 PM,31.0448,25.59
1456,05/17/18 05:45:00 PM,31.0101,25.57
1457,05/17/18 06:00:00 PM,30.9899,25.50
1458,05/17/18 06:15:00 PM,30.9352,25.42
1459,05/17/18 06:30:00 PM,30.9093,25.34
1460,05/17/18 06:45:00 PM,30.8606,25.25
1461,05/17/18 07:00:00 PM,30.8205,25.12
1462,05/17/18 07:15:00 PM,30.7096,25.05
1463,05/17/18 07:30:00 PM,30.6926,25.00
1464,05/17/18 07:45:00 PM,30.7181,24.94
1465,05/17/18 08:00:00 PM,30.6530,24.84
1466,05/17/18 08:15:00 PM,30.6107,24.80
1467,05/17/18 08:30:00 PM,30.6785,24.84
1468,05/17/18 08:45:00 PM,30.6955,24.89
1469,05/17/18 09:00:00 PM,30.6361,24.82
1470,05/17/18 09:15:00 PM,30.6192,24.74
1471,05/17/18 09:30:00 PM,30.5714,24.61
1472,05/17/18 09:45:00 PM,30.5601,24.56
1473,05/17/18 10:00:00 PM,30.5097,24.49
1474,05/17/18 10:15:00 PM,30.4622,24.40
1475,05/17/18 10:30:00 PM,30.4288,24.31
1476,05/17/18 10:45:00 PM,29.6480,24.24
1477,05/17/18 11:00:00 PM,30.3290,24.10
1478,05/17/18 11:15:00 PM,30.3179,24.03
1479,05/17/18 11:30:00 PM,30.2463,23.95
1480,05/17/18 11:45:00 PM,30.2078,23.86
1481,05/18/18 12:00:00 AM,30.1476,23.69
1482,05/18/18 12:15:00 AM,30.0985,23.62
1483,05/18/18 12:30:00 AM,30.0795,23.58
1484,05/18/18 12:45:00 AM,30.0659,23.56
1485,05/18/18 01:00:00 AM,30.0171,23.43
1486,05/18/18 01:15:00 AM,29.9846,23.34
1487,05/18/18 01:30:00 AM,29.9307,23.21
1488,05/18/18 01:45:00 AM,29.9172,23.18
1489,05/18/18 02:00:00 AM,29.8904,23.11
1490,05/18/18 02:15:00 AM,29.6243,23.05
1491,05/18/18 02:30:00 AM,29.8314,22.99
1492,05/18/18 02:45:00 AM,29.8314,23.01
1493,05/18/18 03:00:00 AM,29.7914,22.86
1494,05/18/18 03:15:00 AM,29.9199,23.02
1495,05/18/18 03:30:00 AM,30.2078,23.35
1496,05/18/18 03:45:00 AM,30.6983,23.84
1497,05/18/18 04:00:00 AM,30.8548,24.07
1498,05/18/18 04:15:00 AM,30.9784,24.21
1499,05/18/18 04:30:00 AM,30.9323,24.26
1500,05/18/18 04:45:00 AM,31.0217,24.23
1501,05/18/18 05:00:00 AM,30.9611,24.08
1502,05/18/18 05:15:00 AM,30.8063,23.80
1503,05/18/18 05:30:00 AM,30.6785,23.59
1504,05/18/18 05:45:00 AM,30.6220,23.43
1505,05/18/18 06:00:00 AM,30.4511,23.20
1506,05/18/18 06:15:00 AM,30.4205,23.16
1507,05/18/18 06:30:00 AM,30.3096,23.05
1508,05/18/18 06:45:00 AM,30.4038,23.07
1509,05/18/18 07:00:00 AM,30.4260,23.09
1510,05/18/18 07:15:00 AM,30.3955,23.07
1511,05/18/18 07:30:00 AM,30.3262,22.95
1512,05/18/18 07:45:00 AM,30.3539,23.01
1513,05/18/18 08:00:00 AM,30.2765,22.86
1514,05/18/18 08:15:00 AM,29.9199,22.26
1515,05/18/18 08:30:00 AM,29.2827,21.43
1516,05/18/18 08:45:00 AM,29.2544,21.48
1517,05/18/18 09:00:00 AM,29.2364,21.54
1518,05/18/18 09:15:00 AM,29.3111,21.69
1519,05/18/18 09:30:00 AM,29.2853,21.63
1520,05/18/18 09:45:00 AM,29.3240,21.78
1521,05/18/18 10:00:00 AM,29.4096,22.00
1522,05/18/18 10:15:00 AM,29.4930,22.21
1523,05/18/18 10:30:00 AM,29.4930,22.23
1524,05/18/18 10:45:00 AM,29.6401,22.54
1525,05/18/18 11:00:00 AM,29.6930,22.72
1526,05/18/18 11:15:00 AM,29.7036,22.87
1527,05/18/18 11:30:00 AM,29.9927,22.96
1528,05/18/18 11:45:00 AM,29.9388,22.97
1529,05/18/18 12:00:00 PM,29.8823,23.24
1530,05/18/18 12:15:00 PM,29.7780,23.28
1531,05/18/18 12:30:00 PM,29.8689,23.32
1532,05/18/18 12:45:00 PM,29.8609,23.41
1533,05/18/18 01:00:00 PM,29.9307,23.52
1534,05/18/18 01:15:00 PM,29.9792,23.65
1535,05/18/18 01:30:00 PM,30.0469,23.86
1536,05/18/18 01:45:00 PM,30.1203,24.07
1537,05/18/18 02:00:00 PM,30.1312,24.01
1538,05/18/18 02:15:00 PM,30.1640,24.21
1539,05/18/18 02:30:00 PM,30.1996,24.25
1540,05/18/18 02:45:00 PM,30.2545,24.44
1541,05/18/18 03:00:00 PM,30.2408,24.53
1542,05/18/18 03:15:00 PM,30.2628,24.61
1543,05/18/18 03:30:00 PM,30.3207,24.65
1544,05/18/18 03:45:00 PM,30.3234,24.67
1545,05/18/18 04:00:00 PM,30.3373,24.72
1546,05/18/18 04:15:00 PM,30.3539,24.80
1547,05/18/18 04:30:00 PM,30.3428,24.87
1548,05/18/18 04:45:00 PM,30.3733,24.93
1549,05/18/18 05:00:00 PM,30.4010,25.04
1550,05/18/18 05:15:00 PM,30.3982,25.02
1551,05/18/18 05:30:00 PM,30.3290,24.93
1552,05/18/18 05:45:00 PM,30.3566,25.02
1553,05/18/18 06:00:00 PM,30.3733,25.06
1554,05/18/18 06:15:00 PM,30.3705,25.04
1555,05/18/18 06:30:00 PM,30.3317,25.05
1556,05/18/18 06:45:00 PM,30.3788,25.09
1557,05/18/18 07:00:00 PM,30.3511,25.04
1558,05/18/18 07:15:00 PM,30.3539,25.02
1559,05/18/18 07:30:00 PM,30.3069,24.97
1560,05/18/18 07:45:00 PM,30.2353,24.89
1561,05/18/18 08:00:00 PM,30.2573,24.85
1562,05/18/18 08:15:00 PM,30.2298,24.80
1563,05/18/18 08:30:00 PM,30.1941,24.75
1564,05/18/18 08:45:00 PM,30.1531,24.68
1565,05/18/18 09:00:00 PM,30.1367,24.61
1566,05/18/18 09:15:00 PM,30.0958,24.52
1567,05/18/18 09:30:00 PM,30.0333,24.44
1568,05/18/18 09:45:00 PM,30.0496,24.45
1569,05/18/18 10:00:00 PM,29.9927,24.33
1570,05/18/18 10:15:00 PM,29.9954,24.32
1571,05/18/18 10:30:00 PM,29.9900,24.27
1572,05/18/18 10:45:00 PM,29.9711,24.22
1573,05/18/18 11:00:00 PM,29.9630,24.21
1574,05/18/18 11:15:00 PM,29.9765,24.23
1575,05/18/18 11:30:00 PM,29.9011,24.04
1576,05/18/18 11:45:00 PM,29.9038,24.08
1577,05/19/18 12:00:00 AM,30.0252,24.16
1578,05/19/18 12:15:00 AM,29.8502,23.96
1579,05/19/18 12:30:00 AM,29.9199,23.99
1580,05/19/18 12:45:00 AM,29.8689,23.87
1581,05/19/18 01:00:00 AM,30.1203,24.16
1582,05/19/18 01:15:00 AM,30.2600,24.25
1583,05/19/18 01:30:00 AM,30.3733,24.31
1584,05/19/18 01:45:00 AM,30.4232,24.37
1585,05/19/18 02:00:00 AM,30.4177,24.33
1586,05/19/18 02:15:00 AM,30.3927,24.25
1587,05/19/18 02:30:00 AM,30.2106,24.14
1588,05/19/18 02:45:00 AM,30.2408,24.15
1589,05/19/18 03:00:00 AM,30.3152,24.17
1590,05/19/18 03:15:00 AM,30.3234,24.10
1591,05/19/18 03:30:00 AM,30.2628,23.99
1592,05/19/18 03:45:00 AM,30.2490,23.93
1593,05/19/18 04:00:00 AM,30.2078,23.86
1594,05/19/18 04:15:00 AM,30.2023,23.84
1595,05/19/18 04:30:00 AM,30.1312,23.73
1596,05/19/18 04:45:00 AM,30.1013,23.66
1597,05/19/18 05:00:00 AM,30.0523,23.56
1598,05/19/18 05:15:00 AM,30.0388,23.51
1599,05/19/18 05:30:00 AM,29.8716,23.31
1600,05/19/18 05:45:00 AM,29.9226,23.35
1601,05/19/18 06:00:00 AM,29.9119,23.29
1602,05/19/18 06:15:00 AM,29.9146,23.26
1603,05/19/18 06:30:00 AM,29.8448,23.17
1604,05/19/18 06:45:00 AM,29.8314,23.11
1605,05/19/18 07:00:00 AM,29.7994,23.04
1606,05/19/18 07:15:00 AM,29.7860,23.01
1607,05/19/18 07:30:00 AM,29.7620,22.95
1608,05/19/18 07:45:00 AM,29.7408,22.90
1609,05/19/18 08:00:00 AM,29.7620,22.97
1610,05/19/18 08:15:00 AM,29.7142,22.93
1611,05/19/18 08:30:00 AM,29.6956,22.81
1612,05/19/18 08:45:00 AM,29.1085,21.99
1613,05/19/18 09:00:00 AM,29.0856,22.00
1614,05/19/18 09:15:00 AM,29.1238,22.15
1615,05/19/18 09:30:00 AM,29.1902,22.30
1616,05/19/18 09:45:00 AM,29.2287,22.39
1617,05/19/18 10:00:00 AM,29.2261,22.50
1618,05/19/18 10:15:00 AM,29.3008,22.67
1619,05/19/18 10:30:00 AM,29.3966,22.93
1620,05/19/18 10:45:00 AM,29.5244,23.17
1621,05/19/18 11:00:00 AM,29.5087,23.20
1622,05/19/18 11:15:00 AM,29.4982,23.17
1623,05/19/18 11:30:00 AM,29.5559,23.37
1624,05/19/18 11:45:00 AM,29.6085,23.52
1625,05/19/18 12:00:00 PM,3.8763,21.79
1626,05/19/18 12:15:00 PM,1.8135,21.13
1627,05/19/18 12:30:00 PM,1.6465,20.56
