sample_number,date_time,temperature_water,sub_pressure,level_m
1235,02/25/18 8:30,16.713,161.79,2.157016638
1236,02/25/18 8:45,16.713,161.69,2.155683418
1237,02/25/18 9:00,16.713,161.38,2.151550436
1238,02/25/18 9:15,16.713,161.4,2.15181708
1239,02/25/18 9:30,16.713,161.34,2.151017148
1240,02/25/18 9:45,16.713,161.41,2.151950402
1241,02/25/18 10:00,16.713,161.34,2.151017148
1242,02/25/18 10:15,16.618,161.3,2.15048386
1243,02/25/18 10:30,16.713,161.34,2.151017148
1244,02/25/18 10:45,16.713,161.4,2.15181708
1245,02/25/18 11:00,16.713,161.45,2.15248369
1246,02/25/18 11:15,16.713,161.22,2.149417284
1247,02/25/18 11:30,16.713,161.02,2.146750844
1248,02/25/18 11:45,16.713,161.14,2.148350708
1249,02/25/18 12:00,16.713,161.2,2.14915064
1250,02/25/18 12:15,16.713,161.15,2.14848403
1251,02/25/18 12:30,16.713,161.01,2.146617522
1252,02/25/18 12:45,16.713,160.89,2.145017658
1253,02/25/18 13:00,16.713,160.82,2.144084404
1254,02/25/18 13:15,16.713,160.83,2.144217726
1255,02/25/18 13:30,16.713,161.07,2.147417454
1256,02/25/18 13:45,16.713,161.05,2.14715081
1257,02/25/18 14:00,16.713,160.83,2.144217726
1258,02/25/18 14:15,16.713,160.95,2.14581759
1259,02/25/18 14:30,16.713,161.06,2.147284132
1260,02/25/18 14:45,16.713,161.14,2.148350708
1261,02/25/18 15:00,16.713,160.86,2.144617692
1262,02/25/18 15:15,16.713,160.88,2.144884336
1263,02/25/18 15:30,16.713,160.73,2.142884506
1264,02/25/18 15:45,16.713,160.69,2.142351218
1265,02/25/18 16:00,16.713,160.76,2.143284472
1266,02/25/18 16:15,16.713,160.43,2.138884846
1267,02/25/18 16:30,16.713,160.43,2.138884846
1268,02/25/18 16:45,16.713,160.4,2.13848488
1269,02/25/18 17:00,16.713,160.18,2.135551796
1270,02/25/18 17:15,16.713,160.41,2.138618202
1271,02/25/18 17:30,16.713,161.09,2.147684098
1272,02/25/18 17:45,16.713,161.08,2.147550776
1273,02/25/18 18:00,16.713,161.13,2.148217386
1274,02/25/18 18:15,16.713,161.08,2.147550776
1275,02/25/18 18:30,16.713,161.22,2.149417284
1276,02/25/18 18:45,16.713,161.15,2.14848403
1277,02/25/18 19:00,16.713,161.26,2.149950572
1278,02/25/18 19:15,16.713,161.31,2.150617182
1279,02/25/18 19:30,16.713,161.06,2.147284132
1280,02/25/18 19:45,16.713,161.29,2.150350538
1281,02/25/18 20:00,16.713,161.3,2.15048386
1282,02/25/18 20:15,16.713,161.36,2.151283792
1283,02/25/18 20:30,16.713,161.42,2.152083724
1284,02/25/18 20:45,16.713,161.47,2.152750334
1285,02/25/18 21:00,16.713,161.28,2.150217216
1286,02/25/18 21:15,16.713,161.29,2.150350538
1287,02/25/18 21:30,16.713,161.35,2.15115047
1288,02/25/18 21:45,16.713,161.36,2.151283792
1289,02/25/18 22:00,16.713,161.37,2.151417114
1290,02/25/18 22:15,16.713,161.36,2.151283792
1291,02/25/18 22:30,16.713,161.31,2.150617182
1292,02/25/18 22:45,16.713,161.49,2.153016978
1293,02/25/18 23:00,16.713,161.44,2.152350368
1294,02/25/18 23:15,16.713,161.45,2.15248369
1295,02/25/18 23:30,16.713,161.4,2.15181708
1296,02/25/18 23:45,16.713,161.47,2.152750334
1297,02/26/18 0:00,16.713,161.6,2.15448352
1298,02/26/18 0:15,16.713,161.55,2.15381691
1299,02/26/18 0:30,16.713,161.43,2.152217046
1300,02/26/18 0:45,16.713,161.43,2.152217046
1301,02/26/18 1:00,16.713,161.55,2.15381691
1302,02/26/18 1:15,16.713,161.44,2.152350368
1303,02/26/18 1:30,16.713,161.55,2.15381691
1304,02/26/18 1:45,16.713,161.49,2.153016978
1305,02/26/18 2:00,16.713,161.44,2.152350368
1306,02/26/18 2:15,16.713,161.57,2.154083554
1307,02/26/18 2:30,16.713,161.57,2.154083554
1308,02/26/18 2:45,16.713,161.77,2.156749994
1309,02/26/18 3:00,16.713,161.4,2.15181708
1310,02/26/18 3:15,16.713,161.57,2.154083554
1311,02/26/18 3:30,16.713,161.45,2.15248369
1312,02/26/18 3:45,16.713,161.51,2.153283622
1313,02/26/18 4:00,16.713,161.7,2.15581674
1314,02/26/18 4:15,16.713,161.55,2.15381691
1315,02/26/18 4:30,16.713,161.86,2.157949892
1316,02/26/18 4:45,16.713,161.57,2.154083554
1317,02/26/18 5:00,16.713,161.76,2.156616672
1318,02/26/18 5:15,16.713,161.64,2.155016808
1319,02/26/18 5:30,16.713,161.58,2.154216876
1320,02/26/18 5:45,16.713,161.56,2.153950232
1321,02/26/18 6:00,16.713,161.58,2.154216876
1322,02/26/18 6:15,16.713,161.6,2.15448352
1323,02/26/18 6:30,16.713,161.78,2.156883316
1324,02/26/18 6:45,16.713,161.47,2.152750334
1325,02/26/18 7:00,16.713,161.48,2.152883656
1326,02/26/18 7:15,16.713,161.64,2.155016808
1327,02/26/18 7:30,16.713,161.43,2.152217046
1328,02/26/18 7:45,16.713,161.5,2.1531503
1329,02/26/18 8:00,16.713,161.46,2.152617012
1330,02/26/18 8:15,16.713,161.4,2.15181708
1331,02/26/18 8:30,16.713,161.48,2.152883656
1332,02/26/18 8:45,16.713,161.51,2.153283622
1333,02/26/18 9:00,16.713,161.25,2.14981725
1334,02/26/18 9:15,16.713,161.42,2.152083724
1335,02/26/18 9:30,16.713,161.18,2.148883996
1336,02/26/18 9:45,16.713,161.13,2.148217386
1337,02/26/18 10:00,16.713,160.93,2.145550946
1338,02/26/18 10:15,16.713,161.11,2.147950742
1339,02/26/18 10:30,16.713,161,2.1464842
1340,02/26/18 10:45,16.713,160.95,2.14581759
1341,02/26/18 11:00,16.713,161.06,2.147284132
1342,02/26/18 11:15,16.713,160.99,2.146350878
1343,02/26/18 11:30,16.713,160.82,2.144084404
1344,02/26/18 11:45,16.713,160.66,2.141951252
1345,02/26/18 12:00,16.713,160.71,2.142617862
1346,02/26/18 12:15,16.713,160.65,2.14181793
1347,02/26/18 12:30,16.713,160.58,2.140884676
1348,02/26/18 12:45,16.808,160.4,2.13848488
1349,02/26/18 13:00,16.808,160.45,2.13915149
1350,02/26/18 13:15,16.713,160.42,2.138751524
1351,02/26/18 13:30,16.713,160.17,2.135418474
1352,02/26/18 13:45,16.713,160.14,2.135018508
1353,02/26/18 14:00,16.713,160.41,2.138618202
1354,02/26/18 14:15,16.713,160.34,2.137684948
1355,02/26/18 14:30,16.713,160.27,2.136751694
1356,02/26/18 14:45,16.713,160.37,2.138084914
1357,02/26/18 15:00,16.713,160.49,2.139684778
1358,02/26/18 15:15,16.713,160.4,2.13848488
1359,02/26/18 15:30,16.713,160.4,2.13848488
1360,02/26/18 15:45,16.713,160.58,2.140884676
1361,02/26/18 16:00,16.713,160.63,2.141551286
1362,02/26/18 16:15,16.713,160.57,2.140751354
1363,02/26/18 16:30,16.713,160.56,2.140618032
1364,02/26/18 16:45,16.713,160.63,2.141551286
1365,02/26/18 17:00,16.713,160.55,2.14048471
1366,02/26/18 17:15,16.713,160.68,2.142217896
1367,02/26/18 17:30,16.713,160.68,2.142217896
1368,02/26/18 17:45,16.713,160.74,2.143017828
1369,02/26/18 18:00,16.713,160.92,2.145417624
1370,02/26/18 18:15,16.713,161.05,2.14715081
1371,02/26/18 18:30,16.713,160.98,2.146217556
1372,02/26/18 18:45,16.713,160.78,2.143551116
1373,02/26/18 19:00,16.713,160.96,2.145950912
1374,02/26/18 19:15,16.713,160.92,2.145417624
1375,02/26/18 19:30,16.713,160.92,2.145417624
1376,02/26/18 19:45,16.713,161.18,2.148883996
1377,02/26/18 20:00,16.713,161.12,2.148084064
1378,02/26/18 20:15,16.713,161.01,2.146617522
1379,02/26/18 20:30,16.808,161.29,2.150350538
1380,02/26/18 20:45,16.713,161.22,2.149417284
1381,02/26/18 21:00,16.713,160.98,2.146217556
1382,02/26/18 21:15,16.713,161.04,2.147017488
1383,02/26/18 21:30,16.713,161.1,2.14781742
1384,02/26/18 21:45,16.713,161.3,2.15048386
1385,02/26/18 22:00,16.713,161.19,2.149017318
1386,02/26/18 22:15,16.713,161.08,2.147550776
1387,02/26/18 22:30,16.713,161.08,2.147550776
1388,02/26/18 22:45,16.713,161.23,2.149550606
1389,02/26/18 23:00,16.713,161.29,2.150350538
1390,02/26/18 23:15,16.808,161.14,2.148350708
1391,02/26/18 23:30,16.808,161.42,2.152083724
1392,02/26/18 23:45,16.808,161.35,2.15115047
1393,02/27/18 0:00,16.808,161.37,2.151417114
1394,02/27/18 0:15,16.713,161.45,2.15248369
1395,02/27/18 0:30,16.713,161.45,2.15248369
1396,02/27/18 0:45,16.713,161.45,2.15248369
1397,02/27/18 1:00,16.713,161.41,2.151950402
1398,02/27/18 1:15,16.713,161.28,2.150217216
1399,02/27/18 1:30,16.713,161.28,2.150217216
1400,02/27/18 1:45,16.713,161.28,2.150217216
1401,02/27/18 2:00,16.713,161.26,2.149950572
1402,02/27/18 2:15,16.713,160.99,2.146350878
1403,02/27/18 2:30,16.713,161.04,2.147017488
1404,02/27/18 2:45,16.713,161.16,2.148617352
1405,02/27/18 3:00,16.808,161.27,2.150083894
1406,02/27/18 3:15,16.808,161.29,2.150350538
1407,02/27/18 3:30,16.808,161.3,2.15048386
1408,02/27/18 3:45,16.713,161.48,2.152883656
1409,02/27/18 4:00,16.713,161.57,2.154083554
1410,02/27/18 4:15,16.713,161.65,2.15515013
1411,02/27/18 4:30,16.713,161.47,2.152750334
1412,02/27/18 4:45,16.713,161.48,2.152883656
1413,02/27/18 5:00,16.713,161.55,2.15381691
1414,02/27/18 5:15,16.808,161.54,2.153683588
1415,02/27/18 5:30,16.713,161.41,2.151950402
1416,02/27/18 5:45,16.713,161.44,2.152350368
1417,02/27/18 6:00,16.713,161.58,2.154216876
1418,02/27/18 6:15,16.713,161.71,2.155950062
1419,02/27/18 6:30,16.713,161.62,2.154750164
1420,02/27/18 6:45,16.713,161.65,2.15515013
1421,02/27/18 7:00,16.713,161.49,2.153016978
1422,02/27/18 7:15,16.713,161.57,2.154083554
1423,02/27/18 7:30,16.713,161.62,2.154750164
1424,02/27/18 7:45,16.713,161.53,2.153550266
1425,02/27/18 8:00,16.713,161.35,2.15115047
1426,02/27/18 8:15,16.713,161.29,2.150350538
1427,02/27/18 8:30,16.713,161.52,2.153416944
1428,02/27/18 8:45,16.713,161.13,2.148217386
1429,02/27/18 9:00,16.808,161.08,2.147550776
1430,02/27/18 9:15,16.808,161.03,2.146884166
1431,02/27/18 9:30,16.713,160.86,2.144617692
1432,02/27/18 9:45,16.713,160.86,2.144617692
1433,02/27/18 10:00,16.713,160.93,2.145550946
1434,02/27/18 10:15,16.713,160.82,2.144084404
1435,02/27/18 10:30,16.713,160.64,2.141684608
1436,02/27/18 10:45,16.713,160.76,2.143284472
1437,02/27/18 11:00,16.713,160.64,2.141684608
1438,02/27/18 11:15,16.713,160.64,2.141684608
1439,02/27/18 11:30,16.713,160.58,2.140884676
1440,02/27/18 11:45,16.713,160.64,2.141684608
1441,02/27/18 12:00,16.808,160.6,2.14115132
1442,02/27/18 12:15,16.808,160.6,2.14115132
1443,02/27/18 12:30,16.808,160.53,2.140218066
1444,02/27/18 12:45,16.808,160.47,2.139418134
1445,02/27/18 13:00,16.808,160.34,2.137684948
1446,02/27/18 13:15,16.713,160.48,2.139551456
1447,02/27/18 13:30,16.713,160.54,2.140351388
1448,02/27/18 13:45,16.713,160.41,2.138618202
1449,02/27/18 14:00,16.713,160.23,2.136218406
1450,02/27/18 14:15,16.713,160.54,2.140351388
1451,02/27/18 14:30,16.713,160.3,2.13715166
1452,02/27/18 14:45,16.713,160.36,2.137951592
1453,02/27/18 15:00,16.808,160.34,2.137684948
1454,02/27/18 15:15,16.808,160.38,2.138218236
1455,02/27/18 15:30,16.808,160.17,2.135418474
1456,02/27/18 15:45,16.808,160.18,2.135551796
1457,02/27/18 16:00,16.808,160.32,2.137418304
1458,02/27/18 16:15,16.713,160.21,2.135951762
1459,02/27/18 16:30,16.713,160.13,2.134885186
1460,02/27/18 16:45,16.713,160.01,2.133285322
1461,02/27/18 17:00,16.808,159.9,2.13181878
1462,02/27/18 17:15,16.808,160.08,2.134218576
1463,02/27/18 17:30,16.808,160.61,2.141284642
1464,02/27/18 17:45,16.808,160.7,2.14248454
1465,02/27/18 18:00,16.808,160.74,2.143017828
1466,02/27/18 18:15,16.713,160.74,2.143017828
1467,02/27/18 18:30,16.713,160.75,2.14315115
1468,02/27/18 18:45,16.713,161,2.1464842
1469,02/27/18 19:00,16.713,160.94,2.145684268
1470,02/27/18 19:15,16.713,160.75,2.14315115
1471,02/27/18 19:30,16.808,160.92,2.145417624
1472,02/27/18 19:45,16.808,160.89,2.145017658
1473,02/27/18 20:00,16.808,160.74,2.143017828
1474,02/27/18 20:15,16.808,160.83,2.144217726
1475,02/27/18 20:30,16.808,160.89,2.145017658
1476,02/27/18 20:45,16.808,160.94,2.145684268
1477,02/27/18 21:00,16.808,160.84,2.144351048
1478,02/27/18 21:15,16.808,160.97,2.146084234
1479,02/27/18 21:30,16.808,161.04,2.147017488
1480,02/27/18 21:45,16.808,161.07,2.147417454
1481,02/27/18 22:00,16.713,160.87,2.144751014
1482,02/27/18 22:15,16.713,161.12,2.148084064
1483,02/27/18 22:30,16.713,161.02,2.146750844
1484,02/27/18 22:45,16.713,160.91,2.145284302
1485,02/27/18 23:00,16.713,160.98,2.146217556
1486,02/27/18 23:15,16.808,161.04,2.147017488
1487,02/27/18 23:30,16.808,161,2.1464842
1488,02/27/18 23:45,16.808,161.11,2.147950742
1489,02/28/18 0:00,16.808,160.95,2.14581759
1490,02/28/18 0:15,16.808,161.08,2.147550776
1491,02/28/18 0:30,16.808,161.11,2.147950742
1492,02/28/18 0:45,16.808,161.26,2.149950572
1493,02/28/18 1:00,16.808,161.04,2.147017488
1494,02/28/18 1:15,16.808,161.23,2.149550606
1495,02/28/18 1:30,16.713,161.08,2.147550776
1496,02/28/18 1:45,16.713,161.22,2.149417284
1497,02/28/18 2:00,16.713,161.16,2.148617352
1498,02/28/18 2:15,16.808,161.14,2.148350708
1499,02/28/18 2:30,16.808,161.14,2.148350708
1500,02/28/18 2:45,16.808,161.22,2.149417284
1501,02/28/18 3:00,16.808,161.22,2.149417284
1502,02/28/18 3:15,16.808,161.43,2.152217046
1503,02/28/18 3:30,16.808,161.19,2.149017318
1504,02/28/18 3:45,16.808,161.28,2.150217216
1505,02/28/18 4:00,16.713,161.24,2.149683928
1506,02/28/18 4:15,16.713,161.1,2.14781742
1507,02/28/18 4:30,16.713,161.24,2.149683928
1508,02/28/18 4:45,16.808,161.36,2.151283792
1509,02/28/18 5:00,16.808,161.43,2.152217046
1510,02/28/18 5:15,16.808,161.52,2.153416944
1511,02/28/18 5:30,16.808,161.36,2.151283792
1512,02/28/18 5:45,16.808,161.36,2.151283792
1513,02/28/18 6:00,16.808,161.56,2.153950232
1514,02/28/18 6:15,16.808,161.52,2.153416944
1515,02/28/18 6:30,16.808,161.29,2.150350538
1516,02/28/18 6:45,16.808,161.45,2.15248369
1517,02/28/18 7:00,16.808,161.49,2.153016978
1518,02/28/18 7:15,16.808,161.45,2.15248369
1519,02/28/18 7:30,16.808,161.3,2.15048386
1520,02/28/18 7:45,16.808,161.1,2.14781742
1521,02/28/18 8:00,16.808,160.93,2.145550946
1522,02/28/18 8:15,16.808,160.99,2.146350878
1523,02/28/18 8:30,16.808,161.05,2.14715081
1524,02/28/18 8:45,16.808,160.97,2.146084234
1525,02/28/18 9:00,16.808,160.86,2.144617692
1526,02/28/18 9:15,16.808,160.87,2.144751014
1527,02/28/18 9:30,16.808,160.87,2.144751014
1528,02/28/18 9:45,16.808,160.64,2.141684608
1529,02/28/18 10:00,16.808,160.58,2.140884676
1530,02/28/18 10:15,16.808,160.64,2.141684608
1531,02/28/18 10:30,16.808,160.29,2.137018338
1532,02/28/18 10:45,16.808,160.47,2.139418134
1533,02/28/18 11:00,16.808,160.41,2.138618202
1534,02/28/18 11:15,16.808,160.41,2.138618202
1535,02/28/18 11:30,16.808,160.35,2.13781827
1536,02/28/18 11:45,16.808,160.29,2.137018338
1537,02/28/18 12:00,16.808,160.23,2.136218406
1538,02/28/18 12:15,16.808,160.35,2.13781827
1539,02/28/18 12:30,16.808,160.28,2.136885016
1540,02/28/18 12:45,16.808,159.97,2.132752034
1541,02/28/18 13:00,16.808,160.09,2.134351898
1542,02/28/18 13:15,16.808,160.02,2.133418644
1543,02/28/18 13:30,16.808,160.02,2.133418644
1544,02/28/18 13:45,16.808,160.11,2.134618542
1545,02/28/18 14:00,16.808,160.01,2.133285322
1546,02/28/18 14:15,16.808,160.08,2.134218576
1547,02/28/18 14:30,16.808,160.07,2.134085254
1548,02/28/18 14:45,16.808,160.16,2.135285152
1549,02/28/18 15:00,16.808,160.14,2.135018508
1550,02/28/18 15:15,16.808,160.06,2.133951932
1551,02/28/18 15:30,16.808,160.08,2.134218576
1552,02/28/18 15:45,16.808,160.17,2.135418474
1553,02/28/18 16:00,16.808,160.04,2.133685288
1554,02/28/18 16:15,16.808,159.89,2.131685458
1555,02/28/18 16:30,16.808,159.87,2.131418814
1556,02/28/18 16:45,16.808,159.94,2.132352068
1557,02/28/18 17:00,16.808,159.96,2.132618712
1558,02/28/18 17:15,16.808,160.2,2.13581844
1559,02/28/18 17:30,16.808,160.37,2.138084914
1560,02/28/18 17:45,16.808,160.81,2.143951082
1561,02/28/18 18:00,16.808,160.7,2.14248454
1562,02/28/18 18:15,16.808,160.61,2.141284642
1563,02/28/18 18:30,16.808,160.6,2.14115132
1564,02/28/18 18:45,16.808,160.73,2.142884506
1565,02/28/18 19:00,16.713,160.57,2.140751354
1566,02/28/18 19:15,16.808,160.67,2.142084574
1567,02/28/18 19:30,16.808,160.73,2.142884506
1568,02/28/18 19:45,16.808,160.73,2.142884506
1569,02/28/18 20:00,16.808,160.8,2.14381776
1570,02/28/18 20:15,16.808,160.69,2.142351218
1571,02/28/18 20:30,16.808,160.7,2.14248454
1572,02/28/18 20:45,16.808,160.78,2.143551116
1573,02/28/18 21:00,16.808,160.97,2.146084234
1574,02/28/18 21:15,16.808,160.78,2.143551116
1575,02/28/18 21:30,16.808,160.85,2.14448437
1576,02/28/18 21:45,16.808,160.79,2.143684438
1577,02/28/18 22:00,16.808,160.82,2.144084404
1578,02/28/18 22:15,16.808,160.69,2.142351218
1579,02/28/18 22:30,16.808,160.9,2.14515098
1580,02/28/18 22:45,16.808,160.85,2.14448437
1581,02/28/18 23:00,16.808,160.78,2.143551116
1582,02/28/18 23:15,16.808,160.72,2.142751184
1583,02/28/18 23:30,16.808,160.8,2.14381776
1584,02/28/18 23:45,16.808,160.93,2.145550946
1585,03/01/18 0:00,16.808,160.87,2.144751014
1586,03/01/18 0:15,16.808,160.88,2.144884336
1587,03/01/18 0:30,16.808,160.84,2.144351048
1588,03/01/18 0:45,16.808,160.77,2.143417794
1589,03/01/18 1:00,16.808,160.91,2.145284302
1590,03/01/18 1:15,16.808,160.91,2.145284302
1591,03/01/18 1:30,16.808,160.78,2.143551116
1592,03/01/18 1:45,16.808,160.85,2.14448437
1593,03/01/18 2:00,16.808,160.96,2.145950912
1594,03/01/18 2:15,16.808,160.96,2.145950912
1595,03/01/18 2:30,16.808,160.9,2.14515098
1596,03/01/18 2:45,16.808,160.82,2.144084404
1597,03/01/18 3:00,16.808,160.85,2.14448437
1598,03/01/18 3:15,16.808,160.65,2.14181793
1599,03/01/18 3:30,16.808,160.9,2.14515098
1600,03/01/18 3:45,16.808,160.9,2.14515098
1601,03/01/18 4:00,16.808,161.02,2.146750844
1602,03/01/18 4:15,16.808,160.83,2.144217726
1603,03/01/18 4:30,16.808,160.87,2.144751014
1604,03/01/18 4:45,16.808,160.8,2.14381776
1605,03/01/18 5:00,16.808,160.82,2.144084404
1606,03/01/18 5:15,16.808,160.73,2.142884506
1607,03/01/18 5:30,16.808,160.97,2.146084234
1608,03/01/18 5:45,16.808,160.89,2.145017658
1609,03/01/18 6:00,16.808,160.76,2.143284472
1610,03/01/18 6:15,16.808,160.76,2.143284472
1611,03/01/18 6:30,16.808,160.76,2.143284472
1612,03/01/18 6:45,16.808,160.82,2.144084404
1613,03/01/18 7:00,16.808,160.76,2.143284472
1614,03/01/18 7:15,16.808,160.88,2.144884336
1615,03/01/18 7:30,16.808,160.7,2.14248454
1616,03/01/18 7:45,16.808,160.74,2.143017828
1617,03/01/18 8:00,16.808,160.72,2.142751184
1618,03/01/18 8:15,16.808,160.78,2.143551116
1619,03/01/18 8:30,16.808,160.68,2.142217896
1620,03/01/18 8:45,16.808,160.69,2.142351218
1621,03/01/18 9:00,16.808,160.5,2.1398181
1622,03/01/18 9:15,16.808,160.5,2.1398181
