"Plot Title: 20036649 Audubon 01"
"#","Date Time, GMT-07:00","High Range, mS/cm (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 uS)","Temp, °C (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 oC)"
613,03/20/18 11:00:00 PM,12.9564,16.79
614,03/20/18 11:15:00 PM,12.8905,16.72
615,03/20/18 11:30:00 PM,12.8029,16.67
616,03/20/18 11:45:00 PM,12.7225,16.62
617,03/21/18 12:00:00 AM,12.7937,16.70
618,03/21/18 12:15:00 AM,12.6230,16.57
619,03/21/18 12:30:00 AM,12.7857,16.63
620,03/21/18 12:45:00 AM,12.4182,16.49
621,03/21/18 01:00:00 AM,12.3187,16.49
622,03/21/18 01:15:00 AM,12.3526,16.47
623,03/21/18 01:30:00 AM,12.3041,16.46
624,03/21/18 01:45:00 AM,12.3097,16.44
625,03/21/18 02:00:00 AM,12.2174,16.44
626,03/21/18 02:15:00 AM,12.2185,16.40
627,03/21/18 02:30:00 AM,12.1826,16.39
628,03/21/18 02:45:00 AM,12.1412,16.39
629,03/21/18 03:00:00 AM,12.0741,16.36
630,03/21/18 03:15:00 AM,11.9128,16.27
631,03/21/18 03:30:00 AM,11.8485,16.20
632,03/21/18 03:45:00 AM,11.8264,16.20
633,03/21/18 04:00:00 AM,11.7922,16.20
634,03/21/18 04:15:00 AM,11.7207,16.20
635,03/21/18 04:30:00 AM,11.5979,16.20
636,03/21/18 04:45:00 AM,11.6570,16.17
637,03/21/18 05:00:00 AM,11.5739,16.09
638,03/21/18 05:15:00 AM,11.5194,16.04
639,03/21/18 05:30:00 AM,11.3751,15.98
640,03/21/18 05:45:00 AM,11.2457,15.97
641,03/21/18 06:00:00 AM,11.0703,15.93
642,03/21/18 06:15:00 AM,11.1140,15.98
643,03/21/18 06:30:00 AM,11.0628,15.91
644,03/21/18 06:45:00 AM,11.1492,16.02
645,03/21/18 07:00:00 AM,11.0086,15.94
646,03/21/18 07:15:00 AM,11.0394,15.99
647,03/21/18 07:30:00 AM,11.5020,16.11
648,03/21/18 07:45:00 AM,11.5390,16.14
649,03/21/18 08:00:00 AM,11.6100,16.22
650,03/21/18 08:15:00 AM,11.5750,16.31
651,03/21/18 08:30:00 AM,12.3537,16.63
652,03/21/18 08:45:00 AM,11.9283,16.36
653,03/21/18 09:00:00 AM,12.2230,16.47
654,03/21/18 09:15:00 AM,11.9583,16.32
655,03/21/18 09:30:00 AM,12.0061,16.31
656,03/21/18 09:45:00 AM,12.1826,16.40
657,03/21/18 10:00:00 AM,11.9605,16.10
658,03/21/18 10:15:00 AM,11.7273,16.01
659,03/21/18 10:30:00 AM,11.6439,15.97
660,03/21/18 10:45:00 AM,11.5412,15.89
661,03/21/18 11:00:00 AM,11.6340,15.95
662,03/21/18 11:15:00 AM,11.3870,15.89
663,03/21/18 11:30:00 AM,11.2457,15.81
664,03/21/18 11:45:00 AM,11.1717,15.67
665,03/21/18 12:00:00 PM,11.1739,15.69
666,03/21/18 12:15:00 PM,11.0980,15.63
667,03/21/18 12:30:00 PM,10.9428,15.58
668,03/21/18 12:45:00 PM,10.8310,15.48
669,03/21/18 01:00:00 PM,10.7638,15.43
670,03/21/18 01:15:00 PM,10.6686,15.39
671,03/21/18 01:30:00 PM,10.5232,15.23
672,03/21/18 01:45:00 PM,10.3963,15.30
673,03/21/18 02:00:00 PM,10.2785,15.28
674,03/21/18 02:15:00 PM,10.2205,15.44
675,03/21/18 02:30:00 PM,9.9961,15.29
676,03/21/18 02:45:00 PM,9.5748,15.22
677,03/21/18 03:00:00 PM,9.6052,15.22
678,03/21/18 03:15:00 PM,9.5143,15.29
679,03/21/18 03:30:00 PM,9.2697,15.33
680,03/21/18 03:45:00 PM,9.4307,15.36
681,03/21/18 04:00:00 PM,10.4787,15.60
682,03/21/18 04:15:00 PM,9.9921,15.35
683,03/21/18 04:30:00 PM,9.9820,15.33
684,03/21/18 04:45:00 PM,9.5046,15.28
685,03/21/18 05:00:00 PM,9.3872,15.33
686,03/21/18 05:15:00 PM,9.6700,15.37
687,03/21/18 05:30:00 PM,10.0132,15.37
688,03/21/18 05:45:00 PM,9.5827,15.37
689,03/21/18 06:00:00 PM,9.5504,15.39
690,03/21/18 06:15:00 PM,9.9780,15.52
691,03/21/18 06:30:00 PM,9.8154,15.50
692,03/21/18 06:45:00 PM,9.5905,15.56
693,03/21/18 07:00:00 PM,10.7753,15.78
694,03/21/18 07:15:00 PM,10.5232,15.74
695,03/21/18 07:30:00 PM,10.5739,15.75
696,03/21/18 07:45:00 PM,10.3881,15.75
697,03/21/18 08:00:00 PM,10.2449,15.75
698,03/21/18 08:15:00 PM,10.2225,15.69
699,03/21/18 08:30:00 PM,10.1291,15.74
700,03/21/18 08:45:00 PM,10.4004,15.75
701,03/21/18 09:00:00 PM,10.5812,15.73
702,03/21/18 09:15:00 PM,10.3758,15.64
703,03/21/18 09:30:00 PM,10.1808,15.66
704,03/21/18 09:45:00 PM,10.2011,15.59
705,03/21/18 10:00:00 PM,10.9566,15.78
706,03/21/18 10:15:00 PM,11.1567,15.86
707,03/21/18 10:30:00 PM,11.0107,15.86
708,03/21/18 10:45:00 PM,10.9884,15.90
709,03/21/18 11:00:00 PM,10.9577,15.93
710,03/21/18 11:15:00 PM,10.8636,15.90
711,03/21/18 11:30:00 PM,10.6072,15.84
712,03/21/18 11:45:00 PM,10.7052,15.84
713,03/22/18 12:00:00 AM,10.7407,15.82
714,03/22/18 12:15:00 AM,10.7460,15.84
715,03/22/18 12:30:00 AM,10.5511,15.80
716,03/22/18 12:45:00 AM,10.7135,15.82
717,03/22/18 01:00:00 AM,10.7271,15.81
718,03/22/18 01:15:00 AM,10.7942,15.84
719,03/22/18 01:30:00 AM,10.7324,15.88
720,03/22/18 01:45:00 AM,10.8152,15.87
721,03/22/18 02:00:00 AM,10.9048,15.96
722,03/22/18 02:15:00 AM,10.8626,15.94
723,03/22/18 02:30:00 AM,10.6686,15.86
724,03/22/18 02:45:00 AM,10.6394,15.86
725,03/22/18 03:00:00 AM,10.6603,15.86
726,03/22/18 03:15:00 AM,10.7543,15.90
727,03/22/18 03:30:00 AM,10.7722,15.93
728,03/22/18 03:45:00 AM,10.6519,15.87
729,03/22/18 04:00:00 AM,10.7376,15.95
730,03/22/18 04:15:00 AM,10.7502,15.98
731,03/22/18 04:30:00 AM,10.6905,16.03
732,03/22/18 04:45:00 AM,10.6405,16.01
733,03/22/18 05:00:00 AM,10.7104,15.97
734,03/22/18 05:15:00 AM,10.7564,16.01
735,03/22/18 05:30:00 AM,10.7261,15.99
736,03/22/18 05:45:00 AM,10.7502,16.03
737,03/22/18 06:00:00 AM,10.6259,16.02
738,03/22/18 06:15:00 AM,10.6947,16.02
739,03/22/18 06:30:00 AM,10.7324,16.02
740,03/22/18 06:45:00 AM,10.7365,16.02
741,03/22/18 07:00:00 AM,10.7083,16.03
742,03/22/18 07:15:00 AM,10.7648,16.05
743,03/22/18 07:30:00 AM,10.7449,16.02
744,03/22/18 07:45:00 AM,10.7543,15.99
745,03/22/18 08:00:00 AM,10.7271,16.01
746,03/22/18 08:15:00 AM,10.6811,16.01
747,03/22/18 08:30:00 AM,10.7334,15.98
748,03/22/18 08:45:00 AM,10.4107,15.94
749,03/22/18 09:00:00 AM,10.3850,15.90
750,03/22/18 09:15:00 AM,10.5273,15.96
751,03/22/18 09:30:00 AM,10.4870,15.97
752,03/22/18 09:45:00 AM,10.5615,15.96
753,03/22/18 10:00:00 AM,10.3338,15.86
754,03/22/18 10:15:00 AM,10.2296,15.90
755,03/22/18 10:30:00 AM,9.9170,15.83
756,03/22/18 10:45:00 AM,9.2553,15.68
757,03/22/18 11:00:00 AM,9.8263,15.78
758,03/22/18 11:15:00 AM,9.8104,15.80
759,03/22/18 11:30:00 AM,10.0756,15.89
760,03/22/18 11:45:00 AM,9.9270,15.94
761,03/22/18 12:00:00 PM,9.5494,15.81
762,03/22/18 12:15:00 PM,9.3727,15.74
763,03/22/18 12:30:00 PM,10.4066,15.91
764,03/22/18 12:45:00 PM,6.4093,15.75
765,03/22/18 01:00:00 PM,4.0407,15.29
766,03/22/18 01:15:00 PM,4.5490,15.41
767,03/22/18 01:30:00 PM,4.4839,15.49
768,03/22/18 01:45:00 PM,4.4572,15.53
769,03/22/18 02:00:00 PM,3.3736,15.52
770,03/22/18 02:15:00 PM,2.7792,15.44
771,03/22/18 02:30:00 PM,2.0968,15.41
772,03/22/18 02:45:00 PM,2.2432,15.48
773,03/22/18 03:00:00 PM,2.2401,15.54
774,03/22/18 03:15:00 PM,2.2383,15.61
775,03/22/18 03:30:00 PM,2.0764,15.67
776,03/22/18 03:45:00 PM,1.8886,15.74
777,03/22/18 04:00:00 PM,1.8019,15.79
778,03/22/18 04:15:00 PM,1.5669,15.81
779,03/22/18 04:30:00 PM,1.4292,15.84
780,03/22/18 04:45:00 PM,1.3757,15.87
781,03/22/18 05:00:00 PM,1.5021,15.88
782,03/22/18 05:15:00 PM,1.5177,15.90
783,03/22/18 05:30:00 PM,1.5321,15.91
784,03/22/18 05:45:00 PM,1.5627,15.93
785,03/22/18 06:00:00 PM,1.5723,15.94
786,03/22/18 06:15:00 PM,1.6362,15.95
787,03/22/18 06:30:00 PM,1.6665,15.94
788,03/22/18 06:45:00 PM,1.7593,15.94
789,03/22/18 07:00:00 PM,1.7356,15.91
790,03/22/18 07:15:00 PM,1.7471,15.89
791,03/22/18 07:30:00 PM,1.7769,15.87
792,03/22/18 07:45:00 PM,1.7520,15.82
793,03/22/18 08:00:00 PM,1.8415,15.80
794,03/22/18 08:15:00 PM,1.7739,15.76
795,03/22/18 08:30:00 PM,1.7611,15.73
796,03/22/18 08:45:00 PM,1.8007,15.71
797,03/22/18 09:00:00 PM,1.7629,15.68
798,03/22/18 09:15:00 PM,1.8269,15.68
799,03/22/18 09:30:00 PM,1.8806,15.68
800,03/22/18 09:45:00 PM,1.9639,15.68
801,03/22/18 10:00:00 PM,1.8348,15.64
802,03/22/18 10:15:00 PM,1.8366,15.61
803,03/22/18 10:30:00 PM,1.6774,15.59
804,03/22/18 10:45:00 PM,1.7660,15.57
805,03/22/18 11:00:00 PM,1.6610,15.53
806,03/22/18 11:15:00 PM,1.8635,15.53
807,03/22/18 11:30:00 PM,1.7155,15.48
808,03/22/18 11:45:00 PM,1.9602,15.48
809,03/23/18 12:00:00 AM,1.7125,15.39
810,03/23/18 12:15:00 AM,1.5856,15.35
811,03/23/18 12:30:00 AM,1.5928,15.29
812,03/23/18 12:45:00 AM,1.8177,15.28
813,03/23/18 01:00:00 AM,1.7174,15.20
814,03/23/18 01:15:00 AM,1.8598,15.16
815,03/23/18 01:30:00 AM,1.6043,15.11
816,03/23/18 01:45:00 AM,1.9596,15.12
817,03/23/18 02:00:00 AM,1.9615,15.12
818,03/23/18 02:15:00 AM,1.8214,15.04
819,03/23/18 02:30:00 AM,1.7465,14.93
820,03/23/18 02:45:00 AM,1.6604,14.82
821,03/23/18 03:00:00 AM,1.5765,14.77
822,03/23/18 03:15:00 AM,1.6181,14.68
823,03/23/18 03:30:00 AM,1.5808,14.63
824,03/23/18 03:45:00 AM,1.4572,14.53
825,03/23/18 04:00:00 AM,1.5303,14.48
826,03/23/18 04:15:00 AM,1.5285,14.41
827,03/23/18 04:30:00 AM,1.5285,14.33
828,03/23/18 04:45:00 AM,1.4841,14.28
829,03/23/18 05:00:00 AM,1.4985,14.21
830,03/23/18 05:15:00 AM,1.4949,14.14
831,03/23/18 05:30:00 AM,1.4501,14.05
832,03/23/18 05:45:00 AM,1.4405,13.95
833,03/23/18 06:00:00 AM,1.4668,13.92
834,03/23/18 06:15:00 AM,1.4477,13.83
835,03/23/18 06:30:00 AM,1.3923,13.76
836,03/23/18 06:45:00 AM,1.3947,13.71
837,03/23/18 07:00:00 AM,1.4292,13.68
838,03/23/18 07:15:00 AM,1.5039,13.56
839,03/23/18 07:30:00 AM,1.5759,13.54
840,03/23/18 07:45:00 AM,1.5153,13.46
841,03/23/18 08:00:00 AM,1.5627,13.46
842,03/23/18 08:15:00 AM,1.5868,13.45
843,03/23/18 08:30:00 AM,1.5904,13.46
844,03/23/18 08:45:00 AM,1.5928,13.40
845,03/23/18 09:00:00 AM,1.4686,13.33
846,03/23/18 09:15:00 AM,1.3828,13.33
847,03/23/18 09:30:00 AM,1.2664,13.31
848,03/23/18 09:45:00 AM,1.2923,13.30
849,03/23/18 10:00:00 AM,1.2200,13.31
850,03/23/18 10:15:00 AM,1.1821,13.38
851,03/23/18 10:30:00 AM,1.1751,13.70
852,03/23/18 10:45:00 AM,1.2200,14.23
853,03/23/18 11:00:00 AM,1.2664,13.85
854,03/23/18 11:15:00 AM,1.2511,14.08
855,03/23/18 11:30:00 AM,1.2593,14.31
856,03/23/18 11:45:00 AM,1.2482,14.56
857,03/23/18 12:00:00 PM,1.2705,14.62
858,03/23/18 12:15:00 PM,1.2664,14.84
859,03/23/18 12:30:00 PM,1.3378,16.84
860,03/23/18 12:45:00 PM,1.4113,16.33
861,03/23/18 01:00:00 PM,1.4638,18.14
862,03/23/18 01:15:00 PM,1.4847,18.52
863,03/23/18 01:30:00 PM,1.5279,18.90
864,03/23/18 01:45:00 PM,1.5279,19.13
865,03/23/18 02:00:00 PM,1.5327,19.27
866,03/23/18 02:15:00 PM,1.5495,19.56
867,03/23/18 02:30:00 PM,1.5657,19.79
868,03/23/18 02:45:00 PM,1.6073,19.96
869,03/23/18 03:00:00 PM,1.6157,20.27
870,03/23/18 03:15:00 PM,1.6731,20.42
871,03/23/18 03:30:00 PM,1.7143,20.57
872,03/23/18 03:45:00 PM,1.7265,20.77
873,03/23/18 04:00:00 PM,1.6919,20.96
874,03/23/18 04:15:00 PM,1.6974,21.16
875,03/23/18 04:30:00 PM,1.7593,21.33
876,03/23/18 04:45:00 PM,1.7453,21.45
877,03/23/18 05:00:00 PM,1.7800,21.61
878,03/23/18 05:15:00 PM,1.8080,21.69
879,03/23/18 05:30:00 PM,1.8159,21.86
880,03/23/18 05:45:00 PM,1.8049,21.91
881,03/23/18 06:00:00 PM,1.8293,21.98
882,03/23/18 06:15:00 PM,1.7842,21.96
883,03/23/18 06:30:00 PM,1.9234,21.86
884,03/23/18 06:45:00 PM,1.8598,21.94
885,03/23/18 07:00:00 PM,2.2978,21.83
886,03/23/18 07:15:00 PM,2.8773,21.73
887,03/23/18 07:30:00 PM,2.7917,21.52
888,03/23/18 07:45:00 PM,3.4701,21.45
889,03/23/18 08:00:00 PM,3.7202,21.30
890,03/23/18 08:15:00 PM,3.0958,21.36
891,03/23/18 08:30:00 PM,3.3716,21.26
892,03/23/18 08:45:00 PM,3.3002,21.03
893,03/23/18 09:00:00 PM,3.7667,20.77
894,03/23/18 09:15:00 PM,3.6841,20.53
895,03/23/18 09:30:00 PM,3.4887,20.34
896,03/23/18 09:45:00 PM,3.5040,20.39
897,03/23/18 10:00:00 PM,3.3557,20.10
898,03/23/18 10:15:00 PM,3.0306,19.85
899,03/23/18 10:30:00 PM,3.6370,19.37
900,03/23/18 10:45:00 PM,3.3053,19.57
901,03/23/18 11:00:00 PM,3.1636,19.52
902,03/23/18 11:15:00 PM,3.1509,19.51
903,03/23/18 11:30:00 PM,3.8822,19.73
904,03/23/18 11:45:00 PM,3.7389,19.45
905,03/24/18 12:00:00 AM,3.9629,19.47
906,03/24/18 12:15:00 AM,3.5438,19.45
907,03/24/18 12:30:00 AM,3.4458,19.51
908,03/24/18 12:45:00 AM,3.0085,19.13
909,03/24/18 01:00:00 AM,3.0673,19.02
910,03/24/18 01:15:00 AM,3.4074,19.11
911,03/24/18 01:30:00 AM,3.3123,19.06
912,03/24/18 01:45:00 AM,3.2843,18.83
913,03/24/18 02:00:00 AM,3.0609,18.58
914,03/24/18 02:15:00 AM,3.3646,18.52
915,03/24/18 02:30:00 AM,3.5778,18.49
916,03/24/18 02:45:00 AM,3.6042,18.28
917,03/24/18 03:00:00 AM,3.9773,18.25
918,03/24/18 03:15:00 AM,4.1884,18.24
919,03/24/18 03:30:00 AM,3.9714,18.01
920,03/24/18 03:45:00 AM,4.1608,18.02
921,03/24/18 04:00:00 AM,4.1752,17.98
922,03/24/18 04:15:00 AM,4.1845,17.97
923,03/24/18 04:30:00 AM,3.8542,17.72
924,03/24/18 04:45:00 AM,3.3742,17.29
925,03/24/18 05:00:00 AM,3.2201,16.94
926,03/24/18 05:15:00 AM,3.2220,16.84
927,03/24/18 05:30:00 AM,3.1712,16.73
928,03/24/18 05:45:00 AM,3.4592,16.93
929,03/24/18 06:00:00 AM,3.9838,17.08
930,03/24/18 06:15:00 AM,4.2102,17.10
931,03/24/18 06:30:00 AM,4.0583,16.81
932,03/24/18 06:45:00 AM,3.7842,16.64
933,03/24/18 07:00:00 AM,3.6467,16.33
934,03/24/18 07:15:00 AM,3.3882,16.21
935,03/24/18 07:30:00 AM,3.6970,16.17
936,03/24/18 07:45:00 AM,3.8270,16.13
937,03/24/18 08:00:00 AM,3.8257,15.99
938,03/24/18 08:15:00 AM,3.7777,15.76
939,03/24/18 08:30:00 AM,3.6724,15.58
940,03/24/18 08:45:00 AM,3.7099,15.54
941,03/24/18 09:00:00 AM,3.4912,15.26
942,03/24/18 09:15:00 AM,3.2099,14.97
943,03/24/18 09:30:00 AM,2.8710,14.66
944,03/24/18 09:45:00 AM,2.7377,14.60
945,03/24/18 10:00:00 AM,2.6731,14.58
946,03/24/18 10:15:00 AM,2.7289,14.60
947,03/24/18 10:30:00 AM,2.2141,15.28
948,03/24/18 10:45:00 AM,2.2376,16.20
949,03/24/18 11:00:00 AM,2.2463,16.66
950,03/24/18 11:15:00 AM,2.2265,16.87
951,03/24/18 11:30:00 AM,2.2792,17.24
952,03/24/18 11:45:00 AM,2.2841,17.36
953,03/24/18 12:00:00 PM,2.3592,17.93
954,03/24/18 12:15:00 PM,2.6424,18.38
955,03/24/18 12:30:00 PM,2.8773,17.16
956,03/24/18 12:45:00 PM,2.8867,17.36
957,03/24/18 01:00:00 PM,2.8188,17.47
958,03/24/18 01:15:00 PM,2.9447,17.90
959,03/24/18 01:30:00 PM,2.9668,19.02
960,03/24/18 01:45:00 PM,2.8181,20.46
961,03/24/18 02:00:00 PM,2.8798,20.62
962,03/24/18 02:15:00 PM,2.9756,20.48
963,03/24/18 02:30:00 PM,3.0407,20.45
964,03/24/18 02:45:00 PM,3.1363,20.32
965,03/24/18 03:00:00 PM,3.0920,20.22
966,03/24/18 03:15:00 PM,3.1236,20.30
967,03/24/18 03:30:00 PM,3.2061,20.38
968,03/24/18 03:45:00 PM,3.1515,20.51
969,03/24/18 04:00:00 PM,3.2055,20.55
970,03/24/18 04:15:00 PM,3.2461,20.57
971,03/24/18 04:30:00 PM,3.2093,20.75
972,03/24/18 04:45:00 PM,3.2474,20.77
973,03/24/18 05:00:00 PM,3.2652,20.71
974,03/24/18 05:15:00 PM,3.3162,20.90
975,03/24/18 05:30:00 PM,3.3041,20.91
976,03/24/18 05:45:00 PM,3.3551,20.85
977,03/24/18 06:00:00 PM,3.4496,20.99
978,03/24/18 06:15:00 PM,3.4554,20.93
979,03/24/18 06:30:00 PM,3.5040,20.85
980,03/24/18 06:45:00 PM,3.5380,20.71
981,03/24/18 07:00:00 PM,3.5374,20.65
982,03/24/18 07:15:00 PM,3.5207,20.51
983,03/24/18 07:30:00 PM,3.5489,20.38
984,03/24/18 07:45:00 PM,3.5483,20.33
985,03/24/18 08:00:00 PM,3.5175,20.15
986,03/24/18 08:15:00 PM,3.5419,20.01
987,03/24/18 08:30:00 PM,3.5310,19.86
988,03/24/18 08:45:00 PM,3.5278,19.74
989,03/24/18 09:00:00 PM,3.5611,19.67
990,03/24/18 09:15:00 PM,3.4989,19.55
991,03/24/18 09:30:00 PM,3.6196,19.34
992,03/24/18 09:45:00 PM,3.6274,19.14
993,03/24/18 10:00:00 PM,3.6164,18.92
994,03/24/18 10:15:00 PM,3.5092,18.87
995,03/24/18 10:30:00 PM,3.5149,18.79
996,03/24/18 10:45:00 PM,3.4656,18.49
997,03/24/18 11:00:00 PM,3.4432,18.35
998,03/24/18 11:15:00 PM,3.4464,18.23
999,03/24/18 11:30:00 PM,3.4899,18.07
1000,03/24/18 11:45:00 PM,3.5990,17.94
1001,03/25/18 12:00:00 AM,3.4157,17.77
1002,03/25/18 12:15:00 AM,3.4272,17.59
1003,03/25/18 12:30:00 AM,3.4023,17.55
1004,03/25/18 12:45:00 AM,3.4387,17.44
1005,03/25/18 01:00:00 AM,3.4624,17.30
1006,03/25/18 01:15:00 AM,3.4426,17.15
1007,03/25/18 01:30:00 AM,3.4534,17.06
1008,03/25/18 01:45:00 AM,3.8471,16.82
1009,03/25/18 02:00:00 AM,5.8172,17.32
1010,03/25/18 02:15:00 AM,6.1150,17.52
1011,03/25/18 02:30:00 AM,5.4576,17.47
1012,03/25/18 02:45:00 AM,4.5806,16.97
1013,03/25/18 03:00:00 AM,3.8205,16.41
1014,03/25/18 03:15:00 AM,3.4042,16.08
1015,03/25/18 03:30:00 AM,3.4151,15.94
1016,03/25/18 03:45:00 AM,3.4368,15.91
1017,03/25/18 04:00:00 AM,3.4739,15.82
1018,03/25/18 04:15:00 AM,3.4899,15.72
1019,03/25/18 04:30:00 AM,3.4893,15.64
1020,03/25/18 04:45:00 AM,3.4867,15.56
1021,03/25/18 05:00:00 AM,3.5104,15.45
1022,03/25/18 05:15:00 AM,3.4906,15.31
1023,03/25/18 05:30:00 AM,3.4855,15.21
1024,03/25/18 05:45:00 AM,3.4688,15.11
1025,03/25/18 06:00:00 AM,3.6068,14.93
1026,03/25/18 06:15:00 AM,3.9075,14.96
1027,03/25/18 06:30:00 AM,4.1766,14.85
1028,03/25/18 06:45:00 AM,4.0760,14.65
1029,03/25/18 07:00:00 AM,3.7473,14.29
1030,03/25/18 07:15:00 AM,3.5271,14.18
1031,03/25/18 07:30:00 AM,3.5656,14.23
1032,03/25/18 07:45:00 AM,3.5811,14.16
1033,03/25/18 08:00:00 AM,3.4829,13.98
1034,03/25/18 08:15:00 AM,3.5541,13.87
1035,03/25/18 08:30:00 AM,3.5175,13.80
1036,03/25/18 08:45:00 AM,3.5380,13.78
1037,03/25/18 09:00:00 AM,3.5412,13.73
1038,03/25/18 09:15:00 AM,3.5496,13.75
1039,03/25/18 09:30:00 AM,3.6177,13.93
1040,03/25/18 09:45:00 AM,3.6486,14.05
1041,03/25/18 10:00:00 AM,3.6918,14.16
1042,03/25/18 10:15:00 AM,3.7234,14.26
1043,03/25/18 10:30:00 AM,3.7674,14.46
1044,03/25/18 10:45:00 AM,3.8692,14.67
1045,03/25/18 11:00:00 AM,3.8490,14.68
1046,03/25/18 11:15:00 AM,3.9264,14.78
1047,03/25/18 11:30:00 AM,3.9727,15.09
1048,03/25/18 11:45:00 AM,3.9701,15.07
1049,03/25/18 12:00:00 PM,3.9538,15.09
1050,03/25/18 12:15:00 PM,4.0668,15.44
1051,03/25/18 12:30:00 PM,4.1252,15.73
1052,03/25/18 12:45:00 PM,4.0878,15.71
1053,03/25/18 01:00:00 PM,4.0800,15.79
1054,03/25/18 01:15:00 PM,4.2181,16.18
1055,03/25/18 01:30:00 PM,4.2049,16.25
1056,03/25/18 01:45:00 PM,4.2531,16.46
1057,03/25/18 02:00:00 PM,4.3372,16.80
1058,03/25/18 02:15:00 PM,4.3280,17.12
1059,03/25/18 02:30:00 PM,4.3306,17.04
1060,03/25/18 02:45:00 PM,4.4786,17.44
1061,03/25/18 03:00:00 PM,5.0600,17.71
1062,03/25/18 03:15:00 PM,5.8194,17.93
1063,03/25/18 03:30:00 PM,6.0707,18.24
1064,03/25/18 03:45:00 PM,7.2474,18.72
1065,03/25/18 04:00:00 PM,6.4664,18.84
1066,03/25/18 04:15:00 PM,6.5994,18.89
1067,03/25/18 04:30:00 PM,6.2100,19.13
1068,03/25/18 04:45:00 PM,6.0154,19.13
1069,03/25/18 05:00:00 PM,6.0849,19.21
1070,03/25/18 05:15:00 PM,5.7967,19.32
1071,03/25/18 05:30:00 PM,5.7214,19.37
1072,03/25/18 05:45:00 PM,5.6531,19.48
1073,03/25/18 06:00:00 PM,5.5895,19.48
1074,03/25/18 06:15:00 PM,5.5975,19.41
1075,03/25/18 06:30:00 PM,5.5867,19.26
1076,03/25/18 06:45:00 PM,5.5895,19.21
1077,03/25/18 07:00:00 PM,5.5191,19.07
1078,03/25/18 07:15:00 PM,5.4890,18.98
1079,03/25/18 07:30:00 PM,5.5176,18.93
1080,03/25/18 07:45:00 PM,5.4919,18.93
1081,03/25/18 08:00:00 PM,5.5069,18.77
1082,03/25/18 08:15:00 PM,5.5105,18.66
1083,03/25/18 08:30:00 PM,5.4876,18.52
1084,03/25/18 08:45:00 PM,5.4583,18.38
1085,03/25/18 09:00:00 PM,5.4212,18.31
1086,03/25/18 09:15:00 PM,5.4084,18.12
1087,03/25/18 09:30:00 PM,5.4034,18.01
1088,03/25/18 09:45:00 PM,5.3892,17.84
1089,03/25/18 10:00:00 PM,5.3778,17.77
1090,03/25/18 10:15:00 PM,5.3544,17.70
1091,03/25/18 10:30:00 PM,5.3382,17.59
1092,03/25/18 10:45:00 PM,5.3205,17.45
1093,03/25/18 11:00:00 PM,5.3353,17.45
1094,03/25/18 11:15:00 PM,5.3247,17.38
1095,03/25/18 11:30:00 PM,5.3134,17.31
1096,03/25/18 11:45:00 PM,5.2979,17.18
1097,03/26/18 12:00:00 AM,5.3092,17.16
1098,03/26/18 12:15:00 AM,5.2880,17.09
1099,03/26/18 12:30:00 AM,5.2514,17.01
1100,03/26/18 12:45:00 AM,5.3028,16.89
1101,03/26/18 01:00:00 AM,5.2789,16.73
1102,03/26/18 01:15:00 AM,5.2479,16.54
1103,03/26/18 01:30:00 AM,5.2268,16.33
1104,03/26/18 01:45:00 AM,5.2177,16.22
1105,03/26/18 02:00:00 AM,5.2093,16.17
1106,03/26/18 02:15:00 AM,5.3056,16.22
1107,03/26/18 02:30:00 AM,5.3474,16.26
1108,03/26/18 02:45:00 AM,5.3750,16.27
1109,03/26/18 03:00:00 AM,5.4141,16.33
1110,03/26/18 03:15:00 AM,5.3339,16.05
1111,03/26/18 03:30:00 AM,5.2219,15.81
1112,03/26/18 03:45:00 AM,5.2430,15.82
1113,03/26/18 04:00:00 AM,5.2831,15.87
1114,03/26/18 04:15:00 AM,5.2979,15.95
1115,03/26/18 04:30:00 AM,5.2951,15.78
1116,03/26/18 04:45:00 AM,5.2880,15.66
1117,03/26/18 05:00:00 AM,5.3049,15.67
1118,03/26/18 05:15:00 AM,5.3162,15.67
1119,03/26/18 05:30:00 AM,5.2908,15.56
1120,03/26/18 05:45:00 AM,5.2620,15.44
1121,03/26/18 06:00:00 AM,5.2528,15.35
1122,03/26/18 06:15:00 AM,5.2338,15.24
1123,03/26/18 06:30:00 AM,5.2030,15.01
1124,03/26/18 06:45:00 AM,5.1946,14.99
1125,03/26/18 07:00:00 AM,5.1778,14.89
1126,03/26/18 07:15:00 AM,5.1456,14.70
1127,03/26/18 07:30:00 AM,5.1254,14.52
1128,03/26/18 07:45:00 AM,5.1778,14.59
1129,03/26/18 08:00:00 AM,5.1631,14.36
1130,03/26/18 08:15:00 AM,5.1449,14.29
1131,03/26/18 08:30:00 AM,5.1247,14.18
1132,03/26/18 08:45:00 AM,5.1226,14.15
1133,03/26/18 09:00:00 AM,5.1240,14.13
1134,03/26/18 09:15:00 AM,5.1233,14.08
1135,03/26/18 09:30:00 AM,5.1512,14.13
1136,03/26/18 09:45:00 AM,5.2184,14.46
1137,03/26/18 10:00:00 AM,5.2380,14.79
1138,03/26/18 10:15:00 AM,5.2810,15.12
1139,03/26/18 10:30:00 AM,5.2620,15.27
