"Plot Title: 20036649 Audubon 01"
"#","Date Time, GMT-07:00","High Range, mS/cm (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 uS)","Temp, °C (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 oC)"
738,05/01/18 05:15:00 AM,31.3284,19.14
739,05/01/18 05:30:00 AM,31.2842,19.11
740,05/01/18 05:45:00 AM,31.2901,19.07
741,05/01/18 06:00:00 AM,31.2430,18.98
742,05/01/18 06:15:00 AM,31.2342,18.96
743,05/01/18 06:30:00 AM,31.2196,18.91
744,05/01/18 06:45:00 AM,31.1845,18.81
745,05/01/18 07:00:00 AM,31.1611,18.82
746,05/01/18 07:15:00 AM,31.1699,18.76
747,05/01/18 07:30:00 AM,31.1203,18.75
748,05/01/18 07:45:00 AM,31.1203,18.69
749,05/01/18 08:00:00 AM,31.0971,18.66
750,05/01/18 08:15:00 AM,31.1116,18.68
751,05/01/18 08:30:00 AM,31.0564,18.57
752,05/01/18 08:45:00 AM,31.0825,18.61
753,05/01/18 09:00:00 AM,31.1145,18.64
754,05/01/18 09:15:00 AM,31.1553,18.74
755,05/01/18 09:30:00 AM,31.1611,18.76
756,05/01/18 09:45:00 AM,31.3225,19.07
757,05/01/18 10:00:00 AM,31.3638,19.13
758,05/01/18 10:15:00 AM,31.3934,19.23
759,05/01/18 10:30:00 AM,31.4885,19.38
760,05/01/18 10:45:00 AM,31.4438,19.34
761,05/01/18 11:00:00 AM,31.4379,19.30
762,05/01/18 11:15:00 AM,31.3934,19.27
763,05/01/18 11:30:00 AM,31.3934,19.28
764,05/01/18 11:45:00 AM,31.4230,19.30
765,05/01/18 12:00:00 PM,31.4379,19.35
766,05/01/18 12:15:00 PM,31.4825,19.34
767,05/01/18 12:30:00 PM,31.4676,19.36
768,05/01/18 12:45:00 PM,31.4885,19.42
769,05/01/18 01:00:00 PM,31.5542,19.55
770,05/01/18 01:15:00 PM,31.6653,19.73
771,05/01/18 01:30:00 PM,31.6653,19.81
772,05/01/18 01:45:00 PM,31.7408,19.94
773,05/01/18 02:00:00 PM,31.7923,20.11
774,05/01/18 02:15:00 PM,31.8136,20.13
775,05/01/18 02:30:00 PM,31.8441,20.22
776,05/01/18 02:45:00 PM,31.8685,20.25
777,05/01/18 03:00:00 PM,31.9051,20.33
778,05/01/18 03:15:00 PM,31.9358,20.40
779,05/01/18 03:30:00 PM,31.9665,20.50
780,05/01/18 03:45:00 PM,31.9787,20.56
781,05/01/18 04:00:00 PM,32.0034,20.53
782,05/01/18 04:15:00 PM,31.9880,20.54
783,05/01/18 04:30:00 PM,31.9972,20.53
784,05/01/18 04:45:00 PM,31.9972,20.55
785,05/01/18 05:00:00 PM,32.0188,20.56
786,05/01/18 05:15:00 PM,31.9880,20.54
787,05/01/18 05:30:00 PM,31.9880,20.50
788,05/01/18 05:45:00 PM,31.9726,20.45
789,05/01/18 06:00:00 PM,31.9726,20.49
790,05/01/18 06:15:00 PM,31.9818,20.50
791,05/01/18 06:30:00 PM,31.9358,20.41
792,05/01/18 06:45:00 PM,31.9572,20.45
793,05/01/18 07:00:00 PM,31.9818,20.47
794,05/01/18 07:15:00 PM,31.9818,20.45
795,05/01/18 07:30:00 PM,31.9450,20.38
796,05/01/18 07:45:00 PM,31.9419,20.36
797,05/01/18 08:00:00 PM,31.9358,20.36
798,05/01/18 08:15:00 PM,31.9296,20.36
799,05/01/18 08:30:00 PM,31.9419,20.35
800,05/01/18 08:45:00 PM,31.9358,20.36
801,05/01/18 09:00:00 PM,31.9665,20.35
802,05/01/18 09:15:00 PM,31.9266,20.36
803,05/01/18 09:30:00 PM,31.9419,20.35
804,05/01/18 09:45:00 PM,31.8593,20.22
805,05/01/18 10:00:00 PM,31.8380,20.19
806,05/01/18 10:15:00 PM,31.8532,20.20
807,05/01/18 10:30:00 PM,31.7772,20.10
808,05/01/18 10:45:00 PM,31.7620,20.05
809,05/01/18 11:00:00 PM,31.7257,20.02
810,05/01/18 11:15:00 PM,31.7257,20.01
811,05/01/18 11:30:00 PM,31.7045,19.98
812,05/01/18 11:45:00 PM,31.6352,19.96
813,05/02/18 12:00:00 AM,31.6954,19.92
814,05/02/18 12:15:00 AM,31.7105,19.92
815,05/02/18 12:30:00 AM,31.7105,19.90
816,05/02/18 12:45:00 AM,31.7257,19.92
817,05/02/18 01:00:00 AM,31.6864,19.90
818,05/02/18 01:15:00 AM,31.6954,19.87
819,05/02/18 01:30:00 AM,31.6502,19.83
820,05/02/18 01:45:00 AM,31.6743,19.79
821,05/02/18 02:00:00 AM,31.6201,19.75
822,05/02/18 02:15:00 AM,31.6201,19.73
823,05/02/18 02:30:00 AM,31.6201,19.71
824,05/02/18 02:45:00 AM,31.5991,19.66
825,05/02/18 03:00:00 AM,31.5691,19.63
826,05/02/18 03:15:00 AM,31.5691,19.59
827,05/02/18 03:30:00 AM,31.5482,19.57
828,05/02/18 03:45:00 AM,31.5392,19.53
829,05/02/18 04:00:00 AM,31.4974,19.47
830,05/02/18 04:15:00 AM,31.4885,19.47
831,05/02/18 04:30:00 AM,31.5034,19.45
832,05/02/18 04:45:00 AM,31.4974,19.45
833,05/02/18 05:00:00 AM,31.4974,19.42
834,05/02/18 05:15:00 AM,31.4885,19.38
835,05/02/18 05:30:00 AM,31.4527,19.34
836,05/02/18 05:45:00 AM,31.4319,19.28
837,05/02/18 06:00:00 AM,31.4082,19.23
838,05/02/18 06:15:00 AM,31.3875,19.19
839,05/02/18 06:30:00 AM,31.2842,19.14
840,05/02/18 06:45:00 AM,31.3579,19.11
841,05/02/18 07:00:00 AM,31.3431,19.06
842,05/02/18 07:15:00 AM,31.3284,19.02
843,05/02/18 07:30:00 AM,31.2842,18.98
844,05/02/18 07:45:00 AM,31.2695,18.93
845,05/02/18 08:00:00 AM,31.2724,18.89
846,05/02/18 08:15:00 AM,31.2342,18.85
847,05/02/18 08:30:00 AM,31.2548,18.87
848,05/02/18 08:45:00 AM,31.2196,18.81
849,05/02/18 09:00:00 AM,31.2430,18.87
850,05/02/18 09:15:00 AM,31.3343,19.06
851,05/02/18 09:30:00 AM,31.3875,19.15
852,05/02/18 09:45:00 AM,31.4587,19.30
853,05/02/18 10:00:00 AM,31.4171,19.27
854,05/02/18 10:15:00 AM,31.3934,19.23
855,05/02/18 10:30:00 AM,31.6592,19.77
856,05/02/18 10:45:00 AM,31.6352,19.73
857,05/02/18 11:00:00 AM,31.6864,19.86
858,05/02/18 11:15:00 AM,31.7468,19.94
859,05/02/18 11:30:00 AM,31.7772,20.07
860,05/02/18 11:45:00 AM,2.9573,18.51
