sample_period,date_time,surface_pressure,air_temp1,salinity,sal_temp2,depth_pressure,depth_temp,level_m
1,02/12/18 12:00:00 PM,757.19,15.855,17.7408,15.37,921.59,15.855,2.2350344833353466
1,02/12/18 12:15:00 PM,757.01,15.951,17.7838,15.5,921.47,15.855,2.2358501893511633
1,02/12/18 12:30:00 PM,756.88,16.141,17.9255,15.74,920.97,15.855,2.2308200022536324
1,02/12/18 12:45:00 PM,756.56,16.427,18.0107,15.91,920.84,15.855,2.2334030713037163
1,02/12/18 01:00:00 PM,756.24,17.379,18.0596,16.14,920.97,15.855,2.239520866422334
1,02/12/18 01:15:00 PM,756.42,17.95,17.9999,16.22,920.6,15.855,2.2320435612773566
1,02/12/18 01:30:00 PM,756.61,17.855,18.0691,16.4,920.6,15.855,2.2294604922272723
1,02/12/18 01:45:00 PM,756.62,17.665,18.1439,16.42,920.47,15.855,2.2275571781903687
1,02/12/18 02:00:00 PM,756.37,17.855,18.3022,16.81,920.43,15.76,2.230412149245723
1,02/12/18 02:15:00 PM,756.41,17.475,18.3364,16.87,920.43,15.76,2.2298683452351797
1,02/12/18 02:30:00 PM,756.17,16.808,18.309,16.88,920.35,15.855,2.2320435612773566
1,02/12/18 02:45:00 PM,756.19,16.618,18.5357,17.3,920.47,15.855,2.233403071303715
1,02/12/18 03:00:00 PM,756.16,16.332,18.6629,17.59,920.1,15.855,2.228780737214093
1,02/12/18 03:15:00 PM,756.32,16.427,18.6324,17.24,920.22,15.855,2.228236933203548
1,02/12/18 03:30:00 PM,756.38,16.523,18.6962,17.4,920.31,15.76,2.2286447862114556
1,02/12/18 03:45:00 PM,756.34,16.237,18.7697,17.44,920.22,15.855,2.2279650311982766
1,02/12/18 04:00:00 PM,756.58,16.903,18.8282,17.4,920.35,15.855,2.2264695701692805
1,02/12/18 04:15:00 PM,756.76,17.475,18.7656,17.46,920.72,15.855,2.229052639219365
1,02/12/18 04:30:00 PM,756.66,17.284,18.6975,17.41,920.6,15.855,2.228780737214093
1,02/12/18 04:45:00 PM,756.97,17.189,18.7253,17.37,920.84,15.855,2.2278290801956406
1,02/12/18 05:00:00 PM,757.04,17.094,18.6989,17.3,920.93,15.76,2.228100982200912
1,02/12/18 05:15:00 PM,757.07,16.046,18.6006,17.42,920.93,15.76,2.2276931291930033
1,02/12/18 05:30:00 PM,757.16,14.517,18.6048,17.36,921.3,15.76,2.2314997572668114
1,02/12/18 05:45:00 PM,757.19,13.75,18.5219,17.21,921.18,15.76,2.229460492227271
1,02/12/18 06:00:00 PM,757.32,13.365,18.5371,17.11,921.71,15.855,2.2348985323327106
1,02/12/18 06:15:00 PM,757.39,13.076,18.5371,17.01,921.84,15.855,2.2357142383485273
1,02/12/18 06:30:00 PM,757.81,12.98,18.534300000000002,16.99,921.96,15.855,2.231635708269449
1,02/12/18 06:45:00 PM,757.75,12.883,18.482,16.85,922.09,15.855,2.2342187773195317
1,02/12/18 07:00:00 PM,757.87,12.69,18.4792,16.8,922.3,15.76,2.235442336343254
1,02/12/18 07:15:00 PM,757.94,12.401,18.4834,16.62,922.42,15.76,2.2361220913564335
1,02/12/18 07:30:00 PM,758,12.304,18.4421,16.44,922.58,15.855,2.237481601382795
1,02/12/18 07:45:00 PM,758.11,12.304,18.3995,16.33,922.7,15.855,2.237617552385431
1,02/12/18 08:00:00 PM,758.23,12.11,18.3899,16.28,922.7,15.855,2.2359861403537993
1,02/12/18 08:15:00 PM,758.41,12.013,18.3899,16.26,923.08,15.855,2.238705160406519
1,02/12/18 08:30:00 PM,758.58,11.722,18.3748,16.13,923.12,15.951,2.23693779737225
1,02/12/18 08:45:00 PM,758.7,11.528,18.2871,15.99,923.21,15.855,2.2365299443643423
1,02/12/18 09:00:00 PM,758.88,11.819,18.2352,15.87,923.33,15.855,2.2357142383485273
1,02/12/18 09:15:00 PM,759,11.819,18.3036,15.83,923.57,15.855,2.237345650380159
1,02/12/18 09:30:00 PM,759,11.625,18.268,15.73,923.57,15.855,2.237345650380159
1,02/12/18 09:45:00 PM,759.17,11.334,18.0949,15.49,923.7,15.855,2.2368018463696155
1,02/12/18 10:00:00 PM,759.29,10.944,18.0067,15.39,923.95,15.855,2.238569209403883
1,02/12/18 10:15:00 PM,759.22,10.651,17.9485,15.28,923.82,15.855,2.2377535033880664
1,02/12/18 10:30:00 PM,759.15,10.357,17.8957,15.27,923.95,15.855,2.2404725234407867
1,02/12/18 10:45:00 PM,759.32,10.063,17.9336,15.14,923.95,15.855,2.2381613563959744
1,02/12/18 11:00:00 PM,759.38,9.965,17.9241,15.18,924.08,15.855,2.2391130134144266
1,02/12/18 11:15:00 PM,759.44,9.866,17.9701,15.21,924.08,15.855,2.23829730739861
1,02/12/18 11:30:00 PM,759.55,9.866,17.9539,15.12,924.2,15.855,2.238433258401247
1,02/12/18 11:45:00 PM,759.62,9.965,17.9485,15.12,924.44,15.855,2.2407444254460582
1,02/13/18 12:00:00 AM,759.68,10.063,18.0094,15.14,924.44,15.855,2.2399287194302433
1,02/13/18 12:15:00 AM,759.91,10.063,19.4667,15.46,924.44,15.855,2.2368018463696155
1,02/13/18 12:30:00 AM,759.74,10.161,19.9724,15.57,924.44,15.855,2.2391130134144266
1,02/13/18 12:45:00 AM,759.98,10.357,19.6873,15.46,924.69,15.855,2.2392489644170626
1,02/13/18 01:00:00 AM,760.11,10.553,19.7363,15.53,924.69,15.855,2.237481601382795
1,02/13/18 01:15:00 AM,760.29,10.651,19.6255,15.48,924.94,15.855,2.238433258401247
1,02/13/18 01:30:00 AM,760.41,11.041,19.5667,15.46,924.94,15.855,2.2368018463696155
1,02/13/18 01:45:00 AM,760.65,11.041,19.5095,15.43,925.07,15.855,2.23530638534062
1,02/13/18 02:00:00 AM,760.64,10.846,19.3628,15.38,925.31,15.855,2.2387051604065173
1,02/13/18 02:15:00 AM,760.76,10.651,19.3543,15.34,925.31,15.855,2.2370737483748857
1,02/13/18 02:30:00 AM,760.93,10.553,19.3599,15.37,925.44,15.855,2.236529944364344
1,02/13/18 02:45:00 AM,760.93,10.553,19.2465,15.3,925.44,15.855,2.236529944364344
1,02/13/18 03:00:00 AM,760.92,10.357,19.1421,15.23,925.44,15.855,2.23666589536698
1,02/13/18 03:15:00 AM,761.04,10.357,18.9595,15.12,925.56,15.855,2.2366658953669782
1,02/13/18 03:30:00 AM,760.98,10.259,18.8589,15.06,925.56,15.855,2.237481601382793
1,02/13/18 03:45:00 AM,761.04,10.161,18.7225,14.99,925.69,15.855,2.238433258401247
1,02/13/18 04:00:00 AM,761.16,10.161,18.6338,14.79,925.69,15.855,2.2368018463696155
1,02/13/18 04:15:00 AM,761.16,10.161,18.405,14.55,925.81,15.855,2.238433258401246
1,02/13/18 04:30:00 AM,761.34,10.259,17.8863,14.22,925.94,15.855,2.2377535033880664
1,02/13/18 04:45:00 AM,761.4,10.357,17.6791,14.03,926.06,15.855,2.238569209403882
1,02/13/18 05:00:00 AM,761.53,10.944,17.6415,13.91,926.18,15.855,2.238433258401246
1,02/13/18 05:15:00 AM,761.71,11.431,17.6268,13.86,926.31,15.855,2.237753503388065
1,02/13/18 05:30:00 AM,761.83,11.625,17.4598,13.77,926.31,15.855,2.2361220913564335
1,02/13/18 05:45:00 AM,761.83,12.013,17.471800000000002,13.69,926.47,15.951,2.23829730739861
1,02/13/18 06:00:00 AM,762.3,12.207,17.4465,13.66,926.6,15.951,2.2336749733089882
1,02/13/18 06:15:00 AM,762.42,11.625,17.6,13.68,926.84,15.951,2.23530638534062
1,02/13/18 06:30:00 AM,762.36,10.944,17.5372,13.55,926.96,15.951,2.2377535033880664
1,02/13/18 06:45:00 AM,762.46,10.553,17.5826,13.57,926.96,15.951,2.2363939933617067
1,02/13/18 07:00:00 AM,762.57,10.357,17.6683,13.6,927.17,15.855,2.237753503388065
1,02/13/18 07:15:00 AM,762.63,10.259,17.5078,13.43,927.17,15.855,2.23693779737225
1,02/13/18 07:30:00 AM,762.87,10.259,17.3561,13.25,927.3,15.855,2.235442336343254
1,02/13/18 07:45:00 AM,762.75,10.455,17.3601,13.26,927.43,15.855,2.2388411114091533
1,02/13/18 08:00:00 AM,763,10.846,17.2116,13.12,927.59,15.951,2.237617552385431
1,02/13/18 08:15:00 AM,763.3,11.334,17.2434,13.1,927.71,15.951,2.235170434337984
1,02/13/18 08:30:00 AM,763.43,11.722,17.2182,13.02,927.83,15.951,2.235034483335348
1,02/13/18 08:45:00 AM,763.6,12.401,17.1021,12.8,928.17,15.855,2.2373456503801576
1,02/13/18 09:00:00 AM,763.71,12.98,17.0704,12.77,928.04,15.855,2.234082826316894
1,02/13/18 09:15:00 AM,763.82,13.558,16.8984,12.65,928.17,15.855,2.234354728322166
1,02/13/18 09:30:00 AM,764.04,13.75,17.2646,13.1,928.3,15.855,2.233131169298443
1,02/13/18 09:45:00 AM,764.1,13.846,17.3906,13.32,928.55,15.855,2.235714238348526
1,02/13/18 10:00:00 AM,764.32,14.23,17.4678,13.49,928.58,15.951,2.233131169298443
1,02/13/18 10:15:00 AM,764.51,13.942,17.4838,13.5,928.7,15.951,2.232179512279992
1,02/13/18 10:30:00 AM,764.56,14.23,17.5679,13.64,928.83,15.951,2.2332671203010808
1,02/13/18 10:45:00 AM,764.55,14.421,17.6214,13.8,928.83,15.951,2.2334030713037163
1,02/13/18 11:00:00 AM,764.55,14.613,18.1194,13.94,928.7,15.951,2.231635708269449
1,02/13/18 11:15:00 AM,764.53,14.804,17.8674,13.88,928.58,15.951,2.230276198243089
1,02/13/18 11:30:00 AM,764.28,14.996,17.8728,14.29,928.46,15.951,2.2320435612773566
1,02/13/18 11:45:00 AM,764.33,15.282,17.9106,14.28,928.42,15.855,2.2308200022536306
1,02/13/18 12:00:00 PM,764.26,15.378,17.9593,14.51,928.46,15.951,2.232315463282628
1,02/13/18 12:15:00 PM,764.25,15.569,18.0094,14.65,928.34,15.951,2.2308200022536324
1,02/13/18 12:30:00 PM,764.07,15.664,18.0121,14.69,928.21,15.951,2.2314997572668114
1,02/13/18 12:45:00 PM,764.03,16.237,17.9715,14.6,928.34,15.951,2.233810924311624
1,02/13/18 01:00:00 PM,764.01,16.427,18.212,15.12,928.34,15.951,2.2340828263168957
1,02/13/18 01:15:00 PM,763.89,16.427,18.2899,15.28,928.08,15.951,2.232179512279992
1,02/13/18 01:30:00 PM,764.04,16.903,18.0732,14.88,928.08,15.951,2.230140247240453
1,02/13/18 01:45:00 PM,764.07,16.523,18.0514,14.9,928.08,15.951,2.2297323942325438
1,02/13/18 02:00:00 PM,764.04,16.046,18.2338,15.2,928.21,15.951,2.2319076102747206
1,02/13/18 02:15:00 PM,764.07,15.664,18.0691,14.96,928.17,15.855,2.2309559532562666
1,02/13/18 02:30:00 PM,763.91,15.378,18.0881,14.89,928.04,15.855,2.231363806264176
1,02/13/18 02:45:00 PM,764.03,15.378,18.0528,14.91,928.21,15.951,2.2320435612773566
1,02/13/18 03:00:00 PM,763.98,15.282,18.1126,14.97,928.21,15.951,2.2327233162905356
1,02/13/18 03:15:00 PM,764.04,15.187,18.1384,14.94,928.34,15.951,2.2336749733089882
1,02/13/18 03:30:00 PM,763.98,15.282,18.1384,14.94,928.34,15.951,2.234490679324803
1,02/13/18 03:45:00 PM,764.1,15.282,18.9049,15.09,928.34,15.951,2.2328592672931715
1,02/13/18 04:00:00 PM,764.04,15.187,19.0324,15.03,928.34,15.951,2.2336749733089882
1,02/13/18 04:15:00 PM,764.1,15.091,18.9497,14.91,928.34,15.951,2.2328592672931715
1,02/13/18 04:30:00 PM,764.1,15.091,19.1068,14.97,928.34,15.951,2.2328592672931715
1,02/13/18 04:45:00 PM,764.15,15.378,18.8115,14.88,928.34,15.951,2.232179512279992
1,02/13/18 05:00:00 PM,764.32,16.332,19.1674,15.09,928.21,15.951,2.228100982200912
1,02/13/18 05:15:00 PM,764.54,16.523,18.9819,15.04,928.34,15.951,2.2268774231771897
1,02/13/18 05:30:00 PM,764.7,15.951,18.9091,15,928.58,15.951,2.2279650311982766
1,02/13/18 05:45:00 PM,764.68,15.282,18.9525,15.03,928.7,15.951,2.2298683452351815
1,02/13/18 06:00:00 PM,764.55,14.613,19.0071,15.06,928.7,15.951,2.231635708269449
1,02/13/18 06:15:00 PM,764.44,14.23,19.0296,15.07,928.58,15.951,2.2314997572668114
1,02/13/18 06:30:00 PM,764.46,13.654,18.8966,15.13,928.7,15.951,2.2328592672931715
1,02/13/18 06:45:00 PM,764.47,13.269,19.1844,15.28,928.83,15.951,2.234490679324803
1,02/13/18 07:00:00 PM,764.47,13.269,19.2607,15.37,928.83,15.951,2.234490679324803
1,02/13/18 07:15:00 PM,764.64,13.365,19.3088,15.46,928.83,15.951,2.232179512279992
1,02/13/18 07:30:00 PM,764.71,13.269,19.3599,15.52,929.08,15.951,2.234626630327439
1,02/13/18 07:45:00 PM,764.82,13.269,19.2848,15.56,929.08,15.951,2.233131169298443
1,02/13/18 08:00:00 PM,764.71,13.076,19.3315,15.57,929.08,15.951,2.234626630327439
1,02/13/18 08:15:00 PM,764.77,12.98,19.4012,15.63,928.95,15.951,2.2320435612773566
1,02/13/18 08:30:00 PM,764.78,12.787,19.4239,15.64,929.08,15.951,2.2336749733089882
1,02/13/18 08:45:00 PM,764.9,12.594,19.4567,15.66,929.33,15.951,2.235442336343256
1,02/13/18 09:00:00 PM,764.73,12.304,19.5295,15.68,929.33,15.951,2.2377535033880664
1,02/13/18 09:15:00 PM,764.96,12.11,19.5553,15.67,929.21,15.951,2.2329952182958075
1,02/13/18 09:30:00 PM,764.84,11.916,19.5081,15.66,929.21,15.951,2.234626630327439
1,02/13/18 09:45:00 PM,764.84,11.722,19.4225,15.59,929.33,15.951,2.2362580423590708
1,02/13/18 10:00:00 PM,764.84,11.528,19.4995,15.61,929.33,15.951,2.2362580423590708
1,02/13/18 10:15:00 PM,764.84,11.528,19.6155,15.67,929.33,15.951,2.2362580423590708
1,02/13/18 10:30:00 PM,764.9,11.431,19.6399,15.67,929.33,15.951,2.235442336343256
1,02/13/18 10:45:00 PM,764.9,11.431,19.6384,15.65,929.33,15.951,2.235442336343256
1,02/13/18 11:00:00 PM,765.02,11.431,19.521,15.59,929.45,15.951,2.235442336343256
1,02/13/18 11:15:00 PM,765.02,11.431,19.5453,15.58,929.45,15.951,2.235442336343256
1,02/13/18 11:30:00 PM,764.96,11.334,19.4126,15.42,929.45,15.951,2.2362580423590708
1,02/13/18 11:45:00 PM,764.84,11.139,19.1872,15.33,929.33,15.951,2.2362580423590708
1,02/14/18 12:00:00 AM,764.78,11.041,19.0169,15.12,929.45,15.951,2.238705160406519
1,02/14/18 12:15:00 AM,764.77,10.846,18.9231,15.05,929.21,15.951,2.2355782873458914
1,02/14/18 12:30:00 AM,764.65,10.651,18.7059,14.79,929.08,15.951,2.235442336343256
1,02/14/18 12:45:00 AM,764.52,10.455,18.7156,14.74,929.08,15.951,2.2372096993775235
1,02/14/18 01:00:00 AM,764.58,10.357,18.7461,14.79,929.21,15.951,2.2381613563959744
1,02/14/18 01:15:00 AM,764.52,10.259,18.5675,14.59,929.21,15.951,2.2389770624117906
1,02/14/18 01:30:00 AM,764.46,10.161,18.6449,14.62,928.95,15.951,2.2362580423590708
1,02/14/18 01:45:00 AM,764.34,10.161,18.6851,14.61,928.95,15.951,2.2378894543907024
1,02/14/18 02:00:00 AM,764.34,10.161,18.5523,14.47,928.95,15.951,2.2378894543907024
1,02/14/18 02:15:00 AM,764.22,10.161,18.5495,14.46,928.83,15.951,2.2378894543907024
1,02/14/18 02:30:00 AM,764.1,10.161,18.6089,14.43,928.83,15.951,2.239520866422334
1,02/14/18 02:45:00 AM,764.22,9.965,18.5192,14.36,928.7,15.951,2.236122091356435
1,02/14/18 03:00:00 AM,764.04,9.866,18.4916,14.25,928.7,15.951,2.238569209403883
1,02/14/18 03:15:00 AM,763.97,9.768,18.4022,14.16,928.58,15.951,2.2378894543907024
1,02/14/18 03:30:00 AM,763.67,9.669,18.4476,14.16,928.21,15.951,2.2369377973722515
1,02/14/18 03:45:00 AM,763.6,9.373,18.3844,14.07,928.08,15.951,2.236122091356435
1,02/14/18 04:00:00 AM,763.48,9.373,18.3775,14,927.96,15.951,2.236122091356435
1,02/14/18 04:15:00 AM,763.36,9.373,18.3337,13.95,927.96,15.951,2.2377535033880664
1,02/14/18 04:30:00 AM,763.43,9.472,18.3282,13.92,927.96,15.951,2.2368018463696155
1,02/14/18 04:45:00 AM,763.37,9.571,18.3145,13.88,927.96,15.951,2.237617552385431
1,02/14/18 05:00:00 AM,763.32,9.669,18.2707,13.8,927.83,15.951,2.2365299443643423
1,02/14/18 05:15:00 AM,763.26,9.768,18.2721,13.8,927.83,15.951,2.237345650380159
1,02/14/18 05:30:00 AM,763.38,9.768,18.2721,13.8,927.96,15.951,2.237481601382795
1,02/14/18 05:45:00 AM,763.44,9.866,18.309,13.81,927.96,15.951,2.2366658953669782
1,02/14/18 06:00:00 AM,763.39,9.965,18.2448,13.77,927.96,15.951,2.237345650380159
1,02/14/18 06:15:00 AM,763.69,10.259,18.2393,13.73,928.08,15.951,2.2348985323327106
1,02/14/18 06:30:00 AM,763.76,10.357,18.1398,13.65,928.34,15.951,2.237481601382795
1,02/14/18 06:45:00 AM,763.76,10.357,18.1915,13.63,928.34,15.951,2.237481601382795
1,02/14/18 07:00:00 AM,763.88,10.553,18.1657,13.61,928.34,15.951,2.2358501893511633
1,02/14/18 07:15:00 AM,763.89,10.748,18.1548,13.56,928.34,15.951,2.2357142383485273
1,02/14/18 07:30:00 AM,764.01,10.944,18.1303,13.49,928.46,15.951,2.2357142383485273
1,02/14/18 07:45:00 AM,764.01,11.139,18.1357,13.53,928.58,15.951,2.237345650380159
1,02/14/18 08:00:00 AM,764.13,11.334,18.1452,13.54,928.58,15.951,2.2357142383485273
1,02/14/18 08:15:00 AM,764.25,11.722,18.1194,13.54,928.58,15.951,2.2340828263168957
1,02/14/18 08:30:00 AM,764.37,12.304,18.1384,13.64,928.7,15.951,2.2340828263168957
1,02/14/18 08:45:00 AM,764.54,12.98,18.283,13.72,928.83,15.951,2.2335390223063523
1,02/14/18 09:00:00 AM,764.76,13.558,18.2885,13.71,929.08,15.951,2.2339468753142597
1,02/14/18 09:15:00 AM,764.87,13.942,18.1534,13.69,928.95,15.951,2.2306840512509964
1,02/14/18 09:30:00 AM,764.91,14.23,18.242,13.84,929.21,15.951,2.2336749733089882
1,02/14/18 09:45:00 AM,765.08,14.517,18.405,13.91,929.33,15.951,2.2329952182958075
1,02/14/18 10:00:00 AM,765.26,14.421,18.544,13.99,929.33,15.951,2.2305481002483605
1,02/14/18 10:15:00 AM,765.55,14.517,18.383,14.08,929.45,15.951,2.22823693320355
1,02/14/18 10:30:00 AM,765.26,14.421,19.2055,14.45,929.45,15.951,2.232179512279992
1,02/14/18 10:45:00 AM,765.25,14.613,18.9693,14.56,929.33,15.951,2.2306840512509964
1,02/14/18 11:00:00 AM,765.2,14.517,18.5896,14.52,929.21,15.951,2.2297323942325438
1,02/14/18 11:15:00 AM,765.13,14.613,18.6975,14.67,928.95,15.951,2.2271493251824612
1,02/14/18 11:30:00 AM,764.83,14.709,18.7447,14.75,928.83,15.951,2.2295964432299082
1,02/14/18 11:45:00 AM,764.53,14.804,18.9385,14.91,928.62,16.046,2.2308200022536324
1,02/14/18 12:00:00 PM,764.28,14.996,18.9525,15.12,928.37,16.046,2.2308200022536324
1,02/14/18 12:15:00 PM,764.1,15.282,18.9329,15.18,928,16.046,2.228236933203548
1,02/14/18 12:30:00 PM,763.91,15.378,19.0914,15.44,927.83,15.951,2.2285088352088214
1,02/14/18 12:45:00 PM,763.71,15.664,19.1392,15.59,927.59,15.951,2.2279650311982766
1,02/14/18 01:00:00 PM,763.35,16.523,19.2578,15.75,927.47,15.951,2.23122785526154
1,02/14/18 01:15:00 PM,763.36,17.189,19.3472,15.95,927.22,15.951,2.2276931291930047
1,02/14/18 01:30:00 PM,763.44,17.57,19.4867,16.11,927.22,15.951,2.2266055211719165
1,02/14/18 01:45:00 PM,763.54,17.76,19.5324,16.19,927.09,15.951,2.2234786481112905
1,02/14/18 02:00:00 PM,763.59,17.855,19.5124,16.39,927.22,15.951,2.2245662561323774
1,02/14/18 02:15:00 PM,763.56,17.57,19.5567,16.48,927.22,15.951,2.224974109140286
1,02/14/18 02:30:00 PM,763.39,16.808,19.7233,16.54,927.09,15.951,2.2255179131508296
1,02/14/18 02:45:00 PM,763.39,16.808,19.7579,16.62,927.09,15.951,2.2255179131508296
1,02/14/18 03:00:00 PM,763.27,17.475,19.7897,16.69,927.09,15.951,2.2271493251824612
1,02/14/18 03:15:00 PM,763.37,18.806,19.8316,16.76,926.96,15.951,2.224022452121834
1,02/14/18 03:30:00 PM,763.35,19.472,19.8461,16.82,926.72,15.951,2.221031530063842
1,02/14/18 03:45:00 PM,763.16,20.043,19.9084,17.08,926.75,16.046,2.224022452121834
1,02/14/18 04:00:00 PM,763.13,20.234,19.8881,17.02,926.51,16.046,2.221167481066478
1,02/14/18 04:15:00 PM,763.11,19.472,19.891,17.03,926.51,16.046,2.2214393830717496
1,02/14/18 04:30:00 PM,762.94,19.377,20.114,17.49,926.51,16.046,2.2237505501165606
1,02/14/18 04:45:00 PM,762.92,19.567,19.9767,17.24,926.51,16.046,2.224022452121834
1,02/14/18 05:00:00 PM,762.94,19.853,20.0818,17.47,926.51,16.046,2.2237505501165606
1,02/14/18 05:15:00 PM,762.83,19.377,20.308,17.95,926.22,15.951,2.2213034320691136
1,02/14/18 05:30:00 PM,762.51,17.379,20.3968,18.22,926.35,15.951,2.227421227187733
1,02/14/18 05:45:00 PM,762.54,16.332,20.1976,17.83,926.47,15.951,2.2286447862114573
1,02/14/18 06:00:00 PM,762.58,15.76,20.1609,17.54,926.63,16.046,2.230276198243087
1,02/14/18 06:15:00 PM,762.66,15.473,20.1242,17.42,926.75,16.046,2.2308200022536324
1,02/14/18 06:30:00 PM,762.56,15.282,20.0906,17.29,926.75,16.046,2.232179512279992
1,02/14/18 06:45:00 PM,762.57,15.091,20.1389,17.25,926.75,16.046,2.232043561277355
1,02/14/18 07:00:00 PM,762.69,14.9,20.1491,17.24,926.88,16.046,2.232179512279991
1,02/14/18 07:15:00 PM,762.71,14.709,20.177,17.26,926.75,16.046,2.2301402472404517
1,02/14/18 07:30:00 PM,762.82,14.709,20.202,17.27,926.88,16.046,2.230412149245723
1,02/14/18 07:45:00 PM,762.84,14.517,20.3051,17.24,927,16.046,2.2317716592720833
1,02/14/18 08:00:00 PM,762.9,14.23,20.3228,17.24,927.13,16.046,2.2327233162905356
1,02/14/18 08:15:00 PM,762.98,13.75,20.3894,17.27,927.13,16.046,2.2316357082694473
1,02/14/18 08:30:00 PM,763.17,13.461,20.4546,17.42,927.26,16.046,2.2308200022536324
1,02/14/18 08:45:00 PM,763.05,13.269,20.8367,17.4,927.34,15.951,2.2335390223063523
1,02/14/18 09:00:00 PM,763.23,13.173,20.3524,17.38,927.47,15.951,2.2328592672931715
1,02/14/18 09:15:00 PM,763.41,13.076,20.3716,17.37,927.59,15.951,2.2320435612773566
1,02/14/18 09:30:00 PM,763.36,12.787,21.3431,17.25,927.5,16.046,2.2314997572668114
1,02/14/18 09:45:00 PM,763.48,12.594,21.791,17.17,927.75,16.046,2.233267120301079
1,02/14/18 10:00:00 PM,763.48,12.401,21.4642,17.07,927.75,16.046,2.233267120301079
1,02/14/18 10:15:00 PM,763.48,12.207,21.2257,17.04,927.75,16.046,2.233267120301079
1,02/14/18 10:30:00 PM,763.6,12.013,21.2411,17,927.87,16.046,2.233267120301079
1,02/14/18 10:45:00 PM,763.54,11.916,21.1397,16.99,927.87,16.046,2.2340828263168957
1,02/14/18 11:00:00 PM,763.6,11.625,21.1704,16.95,927.87,16.046,2.233267120301079
1,02/14/18 11:15:00 PM,763.72,11.431,21.0036,16.94,928,16.046,2.233403071303715
1,02/14/18 11:30:00 PM,763.66,11.334,21.0525,16.88,928,16.046,2.2342187773195317
1,02/14/18 11:45:00 PM,763.65,11.139,21.0463,16.87,928,16.046,2.234354728322167
1,02/15/18 12:00:00 AM,763.53,10.748,20.9945,16.84,927.87,16.046,2.2342187773195317
1,02/15/18 12:15:00 AM,763.47,10.651,20.9246,16.8,927.87,16.046,2.2350344833353466
1,02/15/18 12:30:00 AM,763.41,10.553,21.0647,16.81,927.75,16.046,2.2342187773195317
1,02/15/18 12:45:00 AM,763.4,10.357,21.057,16.8,927.75,16.046,2.234354728322167
1,02/15/18 01:00:00 AM,763.22,10.063,21.0693,16.79,927.62,16.046,2.2350344833353466
1,02/15/18 01:15:00 AM,763.15,9.965,20.8988,16.74,927.62,16.046,2.2359861403537993
1,02/15/18 01:30:00 AM,763.14,9.768,20.9185,16.71,927.5,16.046,2.234490679324803
1,02/15/18 01:45:00 AM,763.2,9.669,20.7131,16.57,927.5,16.046,2.2336749733089865
1,02/15/18 02:00:00 AM,763.07,9.472,20.7297,16.58,927.5,16.046,2.235442336343254
1,02/15/18 02:15:00 AM,763.13,9.373,20.7718,16.64,927.62,16.046,2.2362580423590708
1,02/15/18 02:30:00 AM,763.06,9.275,20.6351,16.62,927.5,16.046,2.2355782873458914
1,02/15/18 02:45:00 AM,763.19,9.472,20.6306,16.47,927.62,16.046,2.235442336343254
1,02/15/18 03:00:00 AM,763.36,9.373,20.5962,16.43,927.75,16.046,2.2348985323327106
1,02/15/18 03:15:00 AM,763.18,9.275,20.5693,16.39,927.62,16.046,2.2355782873458914
1,02/15/18 03:30:00 AM,763.17,9.077,20.5454,16.35,927.75,16.046,2.237481601382795
1,02/15/18 03:45:00 AM,763.06,9.275,20.4057,16.17,927.5,16.046,2.2355782873458914
1,02/15/18 04:00:00 AM,762.93,10.553,20.4235,16.12,927.62,16.046,2.2389770624117906
1,02/15/18 04:15:00 AM,763.07,12.11,19.7276,15.46,927.26,16.046,2.232179512279991
1,02/15/18 04:30:00 AM,763.13,12.594,19.4781,15.22,927.38,16.046,2.2329952182958075
1,02/15/18 04:45:00 AM,763.25,12.401,19.4296,15.13,927.38,16.046,2.231363806264176
1,02/15/18 05:00:00 AM,763.07,11.722,19.2663,14.91,927.26,16.046,2.232179512279991
1,02/15/18 05:15:00 AM,763.13,11.625,19.1491,14.77,927.22,15.951,2.2308200022536324
1,02/15/18 05:30:00 AM,763.06,10.944,19.1928,14.78,927.34,15.951,2.2334030713037163
1,02/15/18 05:45:00 AM,763.29,10.553,19.1576,14.71,927.62,16.046,2.2340828263168957
1,02/15/18 06:00:00 AM,763.11,10.259,19.1266,14.63,927.5,16.046,2.2348985323327106
1,02/15/18 06:15:00 AM,763.27,9.965,19.0886,14.59,927.75,16.046,2.236122091356435
1,02/15/18 06:30:00 AM,763.14,9.571,19.1914,14.66,927.75,16.046,2.2378894543907024
1,02/15/18 06:45:00 AM,763.31,9.472,19.2706,14.74,927.75,16.046,2.2355782873458914
1,02/15/18 07:00:00 AM,763.53,9.275,19.3131,14.77,927.96,15.951,2.235442336343256
1,02/15/18 07:15:00 AM,763.76,9.077,19.1336,14.51,928.08,15.951,2.2339468753142597
1,02/15/18 07:30:00 AM,763.64,9.077,19.0211,14.5,928.25,16.046,2.2378894543907024
1,02/15/18 07:45:00 AM,763.83,9.373,19.0562,14.36,928.37,16.046,2.23693779737225
1,02/15/18 08:00:00 AM,763.87,10.357,19.2918,14.51,928.37,16.046,2.2363939933617067
1,02/15/18 08:15:00 AM,764.01,11.916,18.9077,14.3,928.37,16.046,2.234490679324803
1,02/15/18 08:30:00 AM,764.23,13.461,18.9707,14.28,928.66,16.141,2.235442336343254
1,02/15/18 08:45:00 AM,764.37,14.517,18.9777,14.14,928.66,16.141,2.233539022306351
