sample_period,date_time,surface_pressure,air_temp1,salinity,sal_temp2,depth_pressure,depth_temp,level_m
1,03/07/18 09:45:00 PM,762.66,11.236,23.4558,16.28,917.21,16.713,2.1011227457389174
1,03/07/18 10:00:00 PM,762.77,11.041,23.5011,16.39,917.21,16.713,2.0996272847099213
1,03/07/18 10:15:00 PM,762.59,10.944,23.5028,16.37,917.21,16.713,2.1020744027573683
1,03/07/18 10:30:00 PM,762.47,10.944,23.4819,16.33,917.09,16.713,2.1020744027573683
1,03/07/18 10:45:00 PM,762.36,10.944,23.4401,16.26,916.96,16.713,2.1018025007520964
1,03/07/18 11:00:00 PM,762.47,10.944,23.3447,16.18,916.96,16.713,2.1003070397231007
1,03/07/18 11:15:00 PM,762.41,10.846,23.3516,16.14,916.96,16.713,2.1011227457389174
1,03/07/18 11:30:00 PM,762.53,10.651,23.3378,16.1,917.21,16.713,2.102890108773185
1,03/07/18 11:45:00 PM,762.58,10.553,23.3032,16.05,917.09,16.713,2.1005789417283727
1,03/08/18 12:00:00 AM,762.75,10.455,23.284300000000002,16.01,917.21,16.713,2.0998991867151933
1,03/08/18 12:15:00 AM,762.75,10.455,23.3015,15.95,917.33,16.713,2.101530598746825
1,03/08/18 12:30:00 AM,762.69,10.357,23.2791,15.89,917.33,16.713,2.10234630476264
1,03/08/18 12:45:00 AM,762.51,10.259,23.243,15.83,917.21,16.713,2.1031620107784565
1,03/08/18 01:00:00 AM,762.63,10.063,23.2344,15.8,917.09,16.713,2.0998991867151933
1,03/08/18 01:15:00 AM,762.62,9.866,23.2292,15.75,917.21,16.713,2.101666549749461
1,03/08/18 01:30:00 AM,762.74,9.866,23.2052,15.71,917.21,16.713,2.1000351377178292
1,03/08/18 01:45:00 AM,762.85,9.866,23.1453,15.66,917.46,16.713,2.1019384517547324
1,03/08/18 02:00:00 AM,762.67,9.768,23.1419,15.61,917.33,16.713,2.102618206767913
1,03/08/18 02:15:00 AM,762.54,9.571,23.159,15.59,917.21,16.713,2.102754157770549
1,03/08/18 02:30:00 AM,762.36,9.472,23.1129,15.53,916.96,16.713,2.1018025007520964
1,03/08/18 02:45:00 AM,762.13,9.472,23.1231,15.53,916.71,16.713,2.101530598746825
1,03/08/18 03:00:00 AM,762.01,9.472,23.1129,15.51,916.59,16.713,2.101530598746825
1,03/08/18 03:15:00 AM,761.96,9.571,23.0465,15.41,916.46,16.713,2.1004429907257367
1,03/08/18 03:30:00 AM,761.95,9.373,23.0176,15.31,916.59,16.713,2.10234630476264
1,03/08/18 03:45:00 AM,762.19,9.571,22.9905,15.24,916.71,16.713,2.100714892731008
1,03/08/18 04:00:00 AM,762.2,9.768,22.9803,15.24,916.59,16.713,2.0989475296967406
1,03/08/18 04:15:00 AM,762.2,9.768,22.9347,15.21,916.84,16.713,2.10234630476264
1,03/08/18 04:30:00 AM,762.32,9.768,22.9516,15.18,916.84,16.713,2.100714892731008
1,03/08/18 04:45:00 AM,762.32,9.768,22.9364,15.14,916.71,16.713,2.0989475296967406
1,03/08/18 05:00:00 AM,762.32,9.768,22.8825,15.11,916.84,16.713,2.100714892731008
1,03/08/18 05:15:00 AM,762.26,9.669,22.8086,15.08,916.71,16.713,2.0997632357125573
1,03/08/18 05:30:00 AM,762.07,9.571,22.8724,15.01,916.59,16.713,2.100714892731008
1,03/08/18 05:45:00 AM,762.13,9.472,22.8354,14.94,916.59,16.713,2.0998991867151933
1,03/08/18 06:00:00 AM,762.18,9.373,22.8186,14.91,916.71,16.713,2.1008508437336455
1,03/08/18 06:15:00 AM,762.18,9.176,22.7918,14.84,916.71,16.713,2.1008508437336455
1,03/08/18 06:30:00 AM,762.11,9.077,22.7601,14.77,916.59,16.713,2.1001710887204648
1,03/08/18 06:45:00 AM,762.46,9.077,22.4849,14.7,916.96,16.713,2.1004429907257367
1,03/08/18 07:00:00 AM,762.64,9.176,22.4553,14.63,917.21,16.713,2.101394647744189
1,03/08/18 07:15:00 AM,762.78,9.373,22.5723,14.54,917.46,16.713,2.102890108773185
1,03/08/18 07:30:00 AM,763.2,9.669,22.6153,14.5,917.58,16.713,2.098811578694105
1,03/08/18 07:45:00 AM,763.33,10.063,22.5905,14.46,917.71,16.713,2.098811578694105
1,03/08/18 08:00:00 AM,763.29,10.553,22.5739,14.44,917.71,16.713,2.09935538270465
1,03/08/18 08:15:00 AM,763.31,11.528,22.5872,14.44,917.58,16.713,2.0973161176651107
1,03/08/18 08:30:00 AM,763.18,12.69,22.5426,14.37,917.46,16.713,2.0974520686677462
1,03/08/18 08:45:00 AM,763.17,14.9,22.5327,14.35,917.46,16.713,2.097588019670382
1,03/08/18 09:00:00 AM,763.21,16.046,22.5277,14.33,917.33,16.713,2.09527685262557
1,03/08/18 09:15:00 AM,763.29,15.76,22.5459,14.37,917.46,16.713,2.0959566076387506
1,03/08/18 09:30:00 AM,763.36,15.664,22.69,14.65,917.46,16.713,2.095004950620298
1,03/08/18 09:45:00 AM,763.48,15.664,22.7768,14.82,917.58,16.713,2.095004950620298
1,03/08/18 10:00:00 AM,763.61,15.473,22.906,15.13,917.71,16.713,2.095004950620298
1,03/08/18 10:15:00 AM,763.71,15.664,23.0091,15.36,917.83,16.713,2.09527685262557
1,03/08/18 10:30:00 AM,763.54,15.569,23.0703,15.44,917.58,16.713,2.094189244604483
1,03/08/18 10:45:00 AM,763.74,16.808,23.1915,15.69,917.58,16.713,2.091470224551763
1,03/08/18 11:00:00 AM,763.44,15.378,22.869,15.64,917.46,16.713,2.0939173425992097
1,03/08/18 11:15:00 AM,763.34,14.996,23.1829,15.68,917.33,16.713,2.0935094895913022
1,03/08/18 11:30:00 AM,762.99,14.804,23.3551,16.02,917.21,16.713,2.09663636265193
1,03/08/18 11:45:00 AM,762.93,14.9,23.4471,16.26,917.09,16.713,2.0958206566361146
1,03/08/18 12:00:00 PM,762.75,14.996,23.4941,16.37,916.96,16.713,2.096500411649294
1,03/08/18 12:15:00 PM,762.69,15.091,23.5063,16.43,916.84,16.713,2.0956847056334773
1,03/08/18 12:30:00 PM,762.44,15.282,23.4976,16.36,916.46,16.713,2.0939173425992097
1,03/08/18 12:45:00 PM,762.5,15.187,23.5588,16.49,916.46,16.713,2.0931016365833948
1,03/08/18 01:00:00 PM,762.51,14.996,23.5395,16.52,916.34,16.713,2.091334273549127
1,03/08/18 01:15:00 PM,762.21,15.091,23.6308,16.65,915.97,16.713,2.090382616530675
1,03/08/18 01:30:00 PM,762.09,15.282,23.7651,16.95,915.84,16.713,2.090246665528039
1,03/08/18 01:45:00 PM,761.94,15.664,23.8273,17.07,915.59,16.713,2.088887155501679
1,03/08/18 02:00:00 PM,761.65,15.569,23.8523,17.15,915.35,16.713,2.0895669105148595
1,03/08/18 02:15:00 PM,761.4,15.76,23.8845,17.31,915.1,16.713,2.0895669105148595
1,03/08/18 02:30:00 PM,761.31,16.237,23.9633,17.44,915.1,16.713,2.0907904695385837
1,03/08/18 02:45:00 PM,761.36,16.332,24.0372,17.55,914.97,16.713,2.0883433514911354
1,03/08/18 03:00:00 PM,761.22,16.523,24.0498,17.79,914.85,16.713,2.0886152534964073
1,03/08/18 03:15:00 PM,761.2,18.045,24.0065,17.72,914.72,16.713,2.087119792467411
1,03/08/18 03:30:00 PM,761.05,19.377,24.1604,17.83,914.72,16.713,2.089159057506952
1,03/08/18 03:45:00 PM,761.33,20.424,23.9831,17.79,914.72,16.713,2.0853524294331436
1,03/08/18 04:00:00 PM,761.22,20.71,24.1768,17.89,914.6,16.713,2.085216478430508
1,03/08/18 04:15:00 PM,761.16,21.569,24.086,18,914.48,16.713,2.0844007724146927
1,03/08/18 04:30:00 PM,761.16,21.569,24.1895,17.98,914.36,16.713,2.082769360383061
1,03/08/18 04:45:00 PM,760.88,19.758,24.2005,17.87,914.48,16.713,2.0882074004884994
1,03/08/18 05:00:00 PM,760.74,19.472,24.2005,17.91,914.48,16.713,2.090110714525403
1,03/08/18 05:15:00 PM,760.79,19.092,24.1731,17.85,914.36,16.713,2.087799547480592
1,03/08/18 05:30:00 PM,760.86,18.521,24.1331,17.82,914.6,16.713,2.090110714525403
1,03/08/18 05:45:00 PM,760.88,18.331,24.1059,17.91,914.6,16.713,2.0898388125201315
1,03/08/18 06:00:00 PM,760.74,18.521,24.292,18.12,914.48,16.713,2.090110714525403
1,03/08/18 06:15:00 PM,760.8,17.95,24.4302,18.35,914.6,16.713,2.0909264205412197
1,03/08/18 06:30:00 PM,760.77,17.665,24.4339,18.39,914.6,16.713,2.091334273549127
1,03/08/18 06:45:00 PM,760.79,17.475,24.4543,18.43,914.72,16.713,2.0926937835754873
1,03/08/18 07:00:00 PM,760.68,17.284,24.5156,18.54,914.48,16.713,2.0909264205412197
1,03/08/18 07:15:00 PM,760.8,17.284,24.5063,18.55,914.72,16.713,2.0925578325728513
1,03/08/18 07:30:00 PM,760.92,17.284,24.4635,18.45,914.85,16.713,2.0926937835754873
1,03/08/18 07:45:00 PM,760.96,16.903,24.4228,18.51,914.85,16.713,2.092149979564942
1,03/08/18 08:00:00 PM,761.01,16.332,24.5119,18.64,914.85,16.713,2.091470224551763
1,03/08/18 08:15:00 PM,761.09,16.046,24.3969,18.31,914.85,16.713,2.090382616530675
1,03/08/18 08:30:00 PM,761.11,16.523,24.384,18.27,914.72,16.713,2.0883433514911354
1,03/08/18 08:45:00 PM,761.03,16.808,24.1095,17.75,914.85,16.713,2.091198322546491
1,03/08/18 09:00:00 PM,761.31,16.903,24.048,17.65,914.97,16.713,2.089023106504316
1,03/08/18 09:15:00 PM,761.16,16.618,24.1786,17.85,915.1,16.713,2.092829734578123
1,03/08/18 09:30:00 PM,761.01,16.332,24.314,18.1,914.97,16.713,2.0931016365833948
1,03/08/18 09:45:00 PM,761.09,16.046,24.4339,18.31,914.97,16.713,2.0920140285623066
1,03/08/18 10:00:00 PM,760.98,15.855,24.5007,18.46,914.85,16.713,2.0918780775596706
1,03/08/18 10:15:00 PM,760.9,16.141,24.5268,18.51,914.85,16.713,2.092965685580759
1,03/08/18 10:30:00 PM,760.97,16.046,24.4098,18.28,914.97,16.713,2.093645440593938
1,03/08/18 10:45:00 PM,760.92,15.951,24.3711,18.19,914.85,16.713,2.0926937835754873
1,03/08/18 11:00:00 PM,760.69,15.76,24.2736,17.98,914.6,16.713,2.092421881570214
1,03/08/18 11:15:00 PM,760.71,15.569,24.3379,18.09,914.6,16.713,2.092149979564942
1,03/08/18 11:30:00 PM,760.97,15.187,24.3987,18.22,914.72,16.713,2.090246665528039
1,03/08/18 11:45:00 PM,760.74,14.996,24.3951,18.19,914.72,16.713,2.0933735385886663
1,03/09/18 12:00:00 AM,760.75,14.804,24.2096,17.85,914.72,16.713,2.0932375875860307
1,03/09/18 12:15:00 AM,760.7,14.709,24.3011,18,914.72,16.713,2.0939173425992097
1,03/09/18 12:30:00 AM,760.59,14.517,24.2133,17.82,914.6,16.713,2.093781391596574
1,03/09/18 12:45:00 AM,760.59,14.517,24.2005,17.8,914.48,16.713,2.092149979564942
1,03/09/18 01:00:00 AM,760.53,14.421,24.2151,17.86,914.36,16.713,2.091334273549127
1,03/09/18 01:15:00 AM,760.37,14.134,24.1277,17.63,914.36,16.713,2.0935094895913022
1,03/09/18 01:30:00 AM,760.37,14.134,24.1477,17.68,914.36,16.713,2.0935094895913022
1,03/09/18 01:45:00 AM,760.32,14.038,24.0643,17.52,914.36,16.713,2.0941892446044816
1,03/09/18 02:00:00 AM,760.14,13.75,24.1114,17.59,914.11,16.713,2.0932375875860307
1,03/09/18 02:15:00 AM,760.15,13.558,24.0408,17.42,914.11,16.713,2.0931016365833948
1,03/09/18 02:30:00 AM,760.04,13.558,24.057,17.46,914.11,16.713,2.0945970976123904
1,03/09/18 02:45:00 AM,760.16,13.365,23.9723,17.26,914.11,16.713,2.092965685580759
1,03/09/18 03:00:00 AM,759.99,13.269,24.0318,17.39,913.98,16.713,2.0935094895913022
1,03/09/18 03:15:00 AM,759.92,13.365,24.0498,17.39,913.98,16.713,2.094461146609755
1,03/09/18 03:30:00 AM,759.86,13.461,24.0336,17.38,913.86,16.713,2.093645440593938
1,03/09/18 03:45:00 AM,759.92,13.558,23.9615,17.21,913.86,16.713,2.092829734578123
1,03/09/18 04:00:00 AM,760.04,13.558,23.9723,17.22,913.98,16.713,2.092829734578123
1,03/09/18 04:15:00 AM,760.04,13.365,23.7846,17,913.98,16.713,2.092829734578123
1,03/09/18 04:30:00 AM,760.04,13.365,23.888,17.06,913.98,16.713,2.092829734578123
1,03/09/18 04:45:00 AM,760.16,13.365,23.8755,17.02,913.98,16.713,2.091198322546491
1,03/09/18 05:00:00 AM,760.11,13.269,23.8184,16.94,914.11,16.713,2.093645440593938
1,03/09/18 05:15:00 AM,760.11,13.269,23.806,16.88,914.11,16.713,2.093645440593938
1,03/09/18 05:30:00 AM,760.17,13.173,23.7704,16.81,914.11,16.713,2.092829734578123
1,03/09/18 05:45:00 AM,760.11,13.269,23.7562,16.76,914.11,16.713,2.093645440593938
1,03/09/18 06:00:00 AM,760.34,13.269,23.7332,16.72,914.23,16.713,2.092149979564942
1,03/09/18 06:15:00 AM,760.53,12.98,23.7014,16.66,914.36,16.713,2.091334273549127
1,03/09/18 06:30:00 AM,760.53,12.594,23.4871,16.59,914.48,16.713,2.092965685580759
1,03/09/18 06:45:00 AM,760.59,12.69,23.6431,16.55,914.6,16.713,2.093781391596574
1,03/09/18 07:00:00 AM,760.76,12.787,23.6167,16.51,914.72,16.713,2.0931016365833948
1,03/09/18 07:15:00 AM,760.7,12.883,23.6202,16.49,914.72,16.713,2.0939173425992097
1,03/09/18 07:30:00 AM,760.87,13.173,23.5956,16.48,914.6,16.713,2.089974763522767
1,03/09/18 07:45:00 AM,760.74,13.558,23.5186,16.4,914.72,16.713,2.0933735385886663
1,03/09/18 08:00:00 AM,760.79,14.038,23.5676,16.39,914.85,16.713,2.094461146609755
1,03/09/18 08:15:00 AM,760.83,14.517,23.5711,16.37,914.6,16.713,2.0905185675333104
1,03/09/18 08:30:00 AM,760.68,15.091,23.5711,16.37,914.6,16.713,2.0925578325728513
1,03/09/18 08:45:00 AM,760.82,16.427,23.5623,16.4,914.85,16.713,2.0940532936018457
1,03/09/18 09:00:00 AM,761.14,16.808,23.5781,16.39,915.1,16.713,2.0931016365833948
1,03/09/18 09:15:00 AM,761.29,16.427,23.629,16.51,915.23,16.713,2.092829734578123
1,03/09/18 09:30:00 AM,761.52,16.618,23.6132,16.49,915.47,16.713,2.092965685580759
1,03/09/18 09:45:00 AM,761.57,16.713,23.6555,16.55,915.47,16.713,2.092285930567578
1,03/09/18 10:00:00 AM,761.87,16.618,23.9508,17.22,915.59,16.713,2.0898388125201315
1,03/09/18 10:15:00 AM,761.82,16.523,23.9831,17.31,915.59,16.713,2.0905185675333104
1,03/09/18 10:30:00 AM,761.83,16.332,24.0101,17.37,915.47,16.713,2.088751204499043
1,03/09/18 10:45:00 AM,762.07,16.999,24.0408,17.44,915.72,16.713,2.088887155501679
1,03/09/18 11:00:00 AM,762.04,16.713,24.1568,17.71,915.59,16.713,2.0875276454753204
1,03/09/18 11:15:00 AM,761.83,16.332,24.1713,17.69,915.72,16.713,2.092149979564942
1,03/09/18 11:30:00 AM,761.76,15.76,24.3932,18.28,915.47,16.713,2.0897028615174955
1,03/09/18 11:45:00 AM,761.31,15.378,24.3729,18.14,915.1,16.713,2.0907904695385837
1,03/09/18 12:00:00 PM,761.13,15.282,24.3122,18.43,914.97,16.713,2.091470224551763
1,03/09/18 12:15:00 PM,761.06,15.569,24.5119,18.67,914.72,16.713,2.089023106504316
1,03/09/18 12:30:00 PM,760.94,15.569,24.4191,18.52,914.6,16.713,2.0890231065043148
1,03/09/18 12:45:00 PM,760.83,15.378,24.5454,18.52,914.48,16.713,2.088887155501679
1,03/09/18 01:00:00 PM,760.95,15.378,24.5809,18.61,914.72,16.713,2.0905185675333104
1,03/09/18 01:15:00 PM,760.76,15.664,24.5659,18.57,914.48,16.713,2.0898388125201315
1,03/09/18 01:30:00 PM,760.77,15.473,24.6202,18.69,914.48,16.713,2.0897028615174955
1,03/09/18 01:45:00 PM,760.73,15.187,24.6033,18.75,914.36,16.713,2.0886152534964073
1,03/09/18 02:00:00 PM,760.68,15.091,24.6483,18.75,914.36,16.713,2.089295008509588
1,03/09/18 02:15:00 PM,760.31,15.282,24.6558,18.76,913.98,16.713,2.089159057506952
1,03/09/18 02:30:00 PM,760.27,15.855,24.6991,18.87,913.98,16.713,2.0897028615174955
1,03/09/18 02:45:00 PM,760.44,15.951,24.7576,19,913.98,16.713,2.087391694472683
1,03/09/18 03:00:00 PM,760.35,16.427,24.7652,19.05,913.98,16.713,2.0886152534964073
1,03/09/18 03:15:00 PM,760.1,16.618,24.8126,19.08,913.61,16.713,2.0869838414647757
1,03/09/18 03:30:00 PM,760.11,17.094,24.846800000000002,19.15,913.61,16.713,2.0868478904621397
1,03/09/18 03:45:00 PM,759.96,16.808,24.8259,19.14,913.61,16.713,2.088887155501679
1,03/09/18 04:00:00 PM,759.96,16.808,24.8316,19.14,913.49,16.713,2.087255743470047
1,03/09/18 04:15:00 PM,760.01,16.903,24.846800000000002,19.18,913.36,16.713,2.0848086254226
1,03/09/18 04:30:00 PM,760.01,16.903,24.8925,19.25,913.61,16.713,2.0882074004884994
1,03/09/18 04:45:00 PM,759.96,16.808,24.8373,19.22,913.49,16.713,2.087255743470047
1,03/09/18 05:00:00 PM,759.67,16.713,24.9231,19.35,913.36,16.713,2.0894309595122236
1,03/09/18 05:15:00 PM,759.74,16.618,24.9307,19.32,913.24,16.713,2.0868478904621397
1,03/09/18 05:30:00 PM,759.59,16.332,24.9193,19.29,913.24,16.713,2.088887155501679
1,03/09/18 05:45:00 PM,759.83,16.141,24.7161,19.29,913.36,16.713,2.087255743470047
1,03/09/18 06:00:00 PM,759.85,15.951,24.9193,19.27,913.61,16.713,2.090382616530675
1,03/09/18 06:15:00 PM,759.74,15.76,24.9269,19.34,913.49,16.713,2.090246665528039
1,03/09/18 06:30:00 PM,759.57,15.664,25.0672,19.6,913.24,16.713,2.0891590575069507
1,03/09/18 06:45:00 PM,759.64,15.569,25.0132,19.5,913.36,16.713,2.0898388125201315
1,03/09/18 07:00:00 PM,759.88,15.569,25.0248,19.48,913.61,16.713,2.089974763522767
1,03/09/18 07:15:00 PM,759.88,15.569,24.9365,19.34,913.61,16.713,2.089974763522767
1,03/09/18 07:30:00 PM,760.06,15.473,24.9767,19.37,913.73,16.713,2.089159057506952
1,03/09/18 07:45:00 PM,760.11,15.569,24.9307,19.28,913.73,16.713,2.0884793024937713
1,03/09/18 08:00:00 PM,760.13,15.378,24.8411,19.14,913.86,16.713,2.089974763522767
1,03/09/18 08:15:00 PM,760.18,15.473,24.8487,19.17,913.98,16.713,2.0909264205412197
1,03/09/18 08:30:00 PM,760.3,15.473,24.8126,19.1,913.86,16.713,2.0876635964779564
1,03/09/18 08:45:00 PM,760.3,15.473,24.7936,19.03,913.98,16.713,2.089295008509588
1,03/09/18 09:00:00 PM,760.24,15.378,24.8582,19.12,913.98,16.713,2.090110714525403
1,03/09/18 09:15:00 PM,760.08,15.282,24.8525,19.2,913.98,16.713,2.092285930567578
1,03/09/18 09:30:00 PM,760.26,15.187,24.7879,19,913.98,16.713,2.0898388125201315
1,03/09/18 09:45:00 PM,760.2,15.091,24.7936,19,913.98,16.713,2.0906545185359464
1,03/09/18 10:00:00 PM,760.44,15.091,24.7557,18.95,914.11,16.713,2.0891590575069507
1,03/09/18 10:15:00 PM,760.4,14.804,24.6972,18.83,914.23,16.713,2.091334273549127
1,03/09/18 10:30:00 PM,760.4,14.804,24.6596,18.82,914.11,16.713,2.0897028615174955
1,03/09/18 10:45:00 PM,760.23,14.709,24.718,18.85,913.98,16.713,2.090246665528039
1,03/09/18 11:00:00 PM,760.28,14.804,24.6671,18.99,913.98,16.713,2.0895669105148595
1,03/09/18 11:15:00 PM,760.21,14.9,24.6221,18.64,914.11,16.713,2.092285930567578
1,03/09/18 11:30:00 PM,760.33,14.9,24.6634,18.73,913.98,16.713,2.088887155501679
1,03/09/18 11:45:00 PM,760.51,14.804,24.7709,18.9,914.23,16.713,2.0898388125201315
1,03/10/18 12:00:00 AM,760.57,14.9,24.7766,18.91,914.36,16.713,2.0907904695385824
1,03/10/18 12:15:00 AM,760.62,14.996,24.7633,18.92,914.23,16.713,2.0883433514911354
1,03/10/18 12:30:00 AM,760.68,14.9,24.7425,18.84,914.48,16.713,2.0909264205412197
1,03/10/18 12:45:00 AM,760.92,14.9,24.7595,18.87,914.6,16.713,2.089295008509588
1,03/10/18 01:00:00 AM,760.87,14.804,24.5323,18.84,914.48,16.713,2.0883433514911354
1,03/10/18 01:15:00 AM,760.86,14.996,24.4635,18.81,914.6,16.713,2.090110714525403
1,03/10/18 01:30:00 AM,760.92,14.9,24.6483,18.8,914.6,16.713,2.089295008509588
1,03/10/18 01:45:00 AM,760.87,14.804,24.701,18.77,914.48,16.713,2.0883433514911354
1,03/10/18 02:00:00 AM,760.51,14.804,24.6897,18.75,914.36,16.713,2.0916061755543987
1,03/10/18 02:15:00 AM,760.4,14.804,24.6015,18.7,914.23,16.713,2.091334273549127
1,03/10/18 02:30:00 AM,760.33,14.9,24.6596,18.67,913.98,16.713,2.088887155501679
1,03/10/18 02:45:00 AM,760.04,14.804,24.6389,18.62,913.73,16.713,2.0894309595122236
1,03/10/18 03:00:00 AM,759.93,14.613,24.6146,18.6,913.86,16.713,2.0926937835754873
1,03/10/18 03:15:00 AM,759.88,14.517,24.5977,18.55,913.73,16.713,2.0916061755543987
1,03/10/18 03:30:00 AM,759.82,14.421,24.5809,18.53,913.49,16.713,2.0891590575069507
1,03/10/18 03:45:00 AM,759.59,14.421,24.551,18.5,913.36,16.713,2.0905185675333104
1,03/10/18 04:00:00 AM,759.52,14.517,24.5473,18.45,913.36,16.713,2.091470224551763
1,03/10/18 04:15:00 AM,759.29,14.517,24.5193,18.4,912.99,16.713,2.0895669105148595
1,03/10/18 04:30:00 AM,758.99,14.613,24.458,18.36,912.86,16.713,2.0918780775596706
1,03/10/18 04:45:00 AM,758.93,14.517,24.4784,18.31,912.74,16.713,2.0910623715438557
1,03/10/18 05:00:00 AM,759.17,14.325,24.432,18.27,912.99,16.713,2.091198322546491
1,03/10/18 05:15:00 AM,759.18,14.134,24.4394,18.22,913.11,16.713,2.0926937835754873
1,03/10/18 05:30:00 AM,759.41,14.325,24.4172,18.17,913.24,16.713,2.091334273549127
1,03/10/18 05:45:00 AM,759.59,14.421,24.3747,18.16,913.49,16.713,2.092285930567578
1,03/10/18 06:00:00 AM,759.59,14.421,24.3324,18.1,913.36,16.713,2.0905185675333104
1,03/10/18 06:15:00 AM,759.59,14.421,24.3618,18.05,913.36,16.713,2.0905185675333104
1,03/10/18 06:30:00 AM,759.82,14.421,24.3563,18.04,913.61,16.713,2.0907904695385824
1,03/10/18 06:45:00 AM,760.11,14.517,24.3434,18.01,913.86,16.713,2.090246665528039
1,03/10/18 07:00:00 AM,760.23,14.517,24.3066,18,913.98,16.713,2.090246665528039
1,03/10/18 07:15:00 AM,760.35,14.517,24.3269,17.97,914.23,16.713,2.0920140285623066
1,03/10/18 07:30:00 AM,760.64,14.613,24.2956,17.95,914.36,16.713,2.0898388125201315
1,03/10/18 07:45:00 AM,760.58,14.709,24.3103,17.94,914.48,16.713,2.092285930567578
1,03/10/18 08:00:00 AM,760.75,14.804,24.3177,17.92,914.48,16.713,2.089974763522767
1,03/10/18 08:15:00 AM,760.86,14.996,24.2773,17.92,914.6,16.713,2.090110714525403
1,03/10/18 08:30:00 AM,760.97,15.187,24.2773,17.91,914.72,16.713,2.090246665528039
1,03/10/18 08:45:00 AM,761.02,15.282,24.3048,17.91,914.6,16.713,2.087935498483228
1,03/10/18 09:00:00 AM,761.01,15.473,24.3177,17.92,914.72,16.713,2.0897028615174955
1,03/10/18 09:15:00 AM,761.13,15.282,24.1895,17.91,914.72,16.713,2.088071449485864
1,03/10/18 09:30:00 AM,761.07,15.378,24.0842,17.92,914.72,16.713,2.088887155501679
1,03/10/18 09:45:00 AM,761.13,15.473,24.1677,17.95,914.72,16.713,2.088071449485864
1,03/10/18 10:00:00 AM,761.25,15.473,24.3342,18,914.85,16.713,2.0882074004884994
1,03/10/18 10:15:00 AM,761.22,14.996,23.822,18.05,914.85,16.713,2.0886152534964073
1,03/10/18 10:30:00 AM,761.36,14.421,24.3582,18.06,914.85,16.713,2.0867119394595037
1,03/10/18 10:45:00 AM,761.25,14.23,24.3471,18.01,914.72,16.713,2.0864400374542322
1,03/10/18 11:00:00 AM,761.11,14.613,24.3692,18.09,914.72,16.713,2.0883433514911354
1,03/10/18 11:15:00 AM,761.15,15.091,24.4469,18.22,914.72,16.713,2.087799547480592
1,03/10/18 11:30:00 AM,760.9,15.282,24.3066,18.32,914.48,16.713,2.087935498483228
1,03/10/18 11:45:00 AM,760.97,15.187,24.384,18.35,914.6,16.713,2.0886152534964073
1,03/10/18 12:00:00 PM,760.91,15.091,24.4895,18.32,914.48,16.713,2.087799547480592
1,03/10/18 12:15:00 PM,760.78,15.282,24.3784,18.32,914.36,16.713,2.087935498483228
1,03/10/18 12:30:00 PM,760.66,15.282,24.4895,18.36,914.36,16.713,2.0895669105148595
1,03/10/18 12:45:00 PM,760.6,15.378,24.4803,18.32,914.36,16.713,2.090382616530675
1,03/10/18 01:00:00 PM,760.5,15.187,24.484,18.31,913.98,16.713,2.0865759884568678
1,03/10/18 01:15:00 PM,760.23,14.709,24.4524,18.28,913.98,16.713,2.090246665528039
1,03/10/18 01:30:00 PM,760.11,14.517,24.4524,18.3,913.98,16.713,2.0918780775596706
1,03/10/18 01:45:00 PM,760.01,14.325,24.4246,18.3,913.73,16.713,2.0898388125201315
1,03/10/18 02:00:00 PM,759.77,14.325,24.4172,18.29,913.73,16.713,2.0931016365833948
1,03/10/18 02:15:00 PM,760.01,14.325,24.4487,18.32,913.86,16.713,2.0916061755543987
1,03/10/18 02:30:00 PM,760.24,14.325,24.4413,18.32,914.11,16.713,2.0918780775596706
1,03/10/18 02:45:00 PM,760.29,14.421,24.4302,18.31,914.23,16.713,2.092829734578123
1,03/10/18 03:00:00 PM,760.29,14.421,24.4246,18.31,914.36,16.713,2.0945970976123904
1,03/10/18 03:15:00 PM,760.01,14.325,24.408,18.31,914.23,16.713,2.09663636265193
1,03/10/18 03:30:00 PM,760.01,14.325,24.4376,18.31,914.36,16.713,2.098403725686197
1,03/10/18 03:45:00 PM,760.01,14.325,24.4117,18.31,914.36,16.713,2.098403725686197
1,03/10/18 04:00:00 PM,759.89,14.325,24.3342,18.27,914.6,16.713,2.1032979617810925
1,03/10/18 04:15:00 PM,759.94,14.421,24.2791,18.2,914.85,16.713,2.106016981833811
1,03/10/18 04:30:00 PM,759.64,14.517,24.4006,18.27,914.6,16.713,2.1066967368469918
1,03/10/18 04:45:00 PM,759.29,14.517,24.4339,18.29,914.36,16.713,2.1081921978759874
1,03/10/18 05:00:00 PM,759.41,14.517,24.0715,18.23,914.72,16.713,2.111455021939251
1,03/10/18 05:15:00 PM,759.41,14.325,24.2041,18.14,914.72,16.713,2.111455021939251
1,03/10/18 05:30:00 PM,759.17,14.325,24.1168,18.06,914.85,16.713,2.116485209036782
1,03/10/18 05:45:00 PM,758.77,14.23,23.8755,17.99,914.72,16.713,2.120155886107953
1,03/10/18 06:00:00 PM,758.65,14.23,23.9418,17.93,914.72,16.713,2.1217872981395844
1,03/10/18 06:15:00 PM,759.12,14.23,23.7918,17.92,915.35,16.713,2.1239625141817595
1,03/10/18 06:30:00 PM,759.12,14.23,23.9508,17.93,915.47,16.713,2.125593926213391
